location,year,age,sex,mx,cause,prev
Kenya,1990,86,Female,0.16567987,Seborrhoeic dermatitis,0.001625807937990086
Kenya,1990,86,Female,0.16567987,Stomach cancer,9.5993175519274e-5
Kenya,1990,87,Male,0.20520748,Seborrhoeic dermatitis,0.001619547158906646
Kenya,1990,87,Male,0.20520748,Stomach cancer,1.50173586897314e-4
Kenya,1990,87,Female,0.17843082,Seborrhoeic dermatitis,0.001625807937990086
Kenya,1990,87,Female,0.17843082,Stomach cancer,9.5993175519274e-5
Kenya,1990,88,Male,0.22141479,Seborrhoeic dermatitis,0.001619547158906646
Kenya,1990,88,Male,0.22141479,Stomach cancer,1.50173586897314e-4
Kenya,1990,88,Female,0.19306148,Seborrhoeic dermatitis,0.001625807937990086
Kenya,1990,88,Female,0.19306148,Stomach cancer,9.5993175519274e-5
Kenya,1990,89,Male,0.23705135,Seborrhoeic dermatitis,0.001619547158906646
Kenya,1990,89,Male,0.23705135,Stomach cancer,1.50173586897314e-4
Kenya,1990,89,Female,0.20656673,Seborrhoeic dermatitis,0.001625807937990086
Kenya,1990,89,Female,0.20656673,Stomach cancer,9.5993175519274e-5
Kenya,1990,90,Male,0.2566076,Seborrhoeic dermatitis,0.001554343871014424
Kenya,1990,90,Male,0.2566076,Stomach cancer,9.095450463495e-5
Kenya,1990,90,Female,0.2267166,Seborrhoeic dermatitis,0.00155153187377659
Kenya,1990,90,Female,0.2267166,Stomach cancer,6.155837387107201e-5
Kenya,1990,91,Male,0.27081661,Seborrhoeic dermatitis,0.001554343871014424
Kenya,1990,91,Male,0.27081661,Stomach cancer,9.095450463495e-5
Kenya,1990,91,Female,0.23745496,Seborrhoeic dermatitis,0.00155153187377659
Kenya,1990,91,Female,0.23745496,Stomach cancer,6.155837387107201e-5
Kenya,1990,92,Male,0.29238472,Seborrhoeic dermatitis,0.001554343871014424
Kenya,1990,92,Male,0.29238472,Stomach cancer,9.095450463495e-5
Kenya,1990,92,Female,0.25827736,Seborrhoeic dermatitis,0.00155153187377659
Kenya,1990,92,Female,0.25827736,Stomach cancer,6.155837387107201e-5
Kenya,1990,93,Male,0.31215149,Seborrhoeic dermatitis,0.001554343871014424
Kenya,1990,93,Male,0.31215149,Stomach cancer,9.095450463495e-5
Kenya,1990,93,Female,0.27657277,Seborrhoeic dermatitis,0.00155153187377659
Kenya,1990,93,Female,0.27657277,Stomach cancer,6.155837387107201e-5
Kenya,1990,94,Male,0.33362116000000003,Seborrhoeic dermatitis,0.001554343871014424
Kenya,1990,94,Male,0.33362116000000003,Stomach cancer,9.095450463495e-5
Kenya,1990,94,Female,0.29694894,Seborrhoeic dermatitis,0.00155153187377659
Kenya,1990,94,Female,0.29694894,Stomach cancer,6.155837387107201e-5
Kenya,1990,95,Male,0.35737434,Seborrhoeic dermatitis,0.001600691584456914
Kenya,1990,95,Male,0.35737434,Stomach cancer,1.3768175124021e-4
Kenya,1990,95,Female,0.31943686,Seborrhoeic dermatitis,0.001599986832913488
Kenya,1990,95,Female,0.31943686,Stomach cancer,8.7475009585912e-5
Kenya,1990,96,Male,0.37882863,Seborrhoeic dermatitis,0.001600691584456914
Kenya,1990,96,Male,0.37882863,Stomach cancer,1.3768175124021e-4
Kenya,1990,96,Female,0.33986855,Seborrhoeic dermatitis,0.001599986832913488
Kenya,1990,96,Female,0.33986855,Stomach cancer,8.7475009585912e-5
Kenya,1990,97,Male,0.39976638,Seborrhoeic dermatitis,0.001600691584456914
Kenya,1990,97,Male,0.39976638,Stomach cancer,1.3768175124021e-4
Kenya,1990,97,Female,0.35981347,Seborrhoeic dermatitis,0.001599986832913488
Kenya,1990,97,Female,0.35981347,Stomach cancer,8.7475009585912e-5
Kenya,1990,98,Male,0.42006898,Seborrhoeic dermatitis,0.001600691584456914
Kenya,1990,98,Male,0.42006898,Stomach cancer,1.3768175124021e-4
Kenya,1990,98,Female,0.37910434,Seborrhoeic dermatitis,0.001599986832913488
Kenya,1990,98,Female,0.37910434,Stomach cancer,8.7475009585912e-5
Kenya,1990,99,Male,0.4453955,Seborrhoeic dermatitis,0.001600691584456914
Kenya,1990,99,Male,0.4453955,Stomach cancer,1.3768175124021e-4
Kenya,1990,99,Female,0.40464014,Seborrhoeic dermatitis,0.001599986832913488
Kenya,1990,99,Female,0.40464014,Stomach cancer,8.7475009585912e-5
Kenya,1990,100,Male,0.49953648,Seborrhoeic dermatitis,0.0013417364081725
Kenya,1990,100,Male,0.49953648,Stomach cancer,6.6830158417048e-5
Kenya,1990,100,Female,0.46196376,Seborrhoeic dermatitis,0.001353087475652044
Kenya,1990,100,Female,0.46196376,Stomach cancer,5.334972008357e-5
Kenya,1991,0,Male,0.07386433,Seborrhoeic dermatitis,0
Kenya,1991,0,Male,0.07386433,Stomach cancer,0
Kenya,1991,0,Female,0.06656603,Seborrhoeic dermatitis,0
Kenya,1991,0,Female,0.06656603,Stomach cancer,0
Kenya,1991,1,Male,0.01905026,Seborrhoeic dermatitis,0.001637351245368708
Kenya,1991,1,Male,0.01905026,Stomach cancer,0
Kenya,1991,1,Female,0.0163538,Seborrhoeic dermatitis,0.001641751196044132
Kenya,1991,1,Female,0.0163538,Stomach cancer,0
Kenya,1991,2,Male,0.01171117,Seborrhoeic dermatitis,0.001637351245368708
Kenya,1991,2,Male,0.01171117,Stomach cancer,0
Kenya,1991,2,Female,0.00993943,Seborrhoeic dermatitis,0.001641751196044132
Kenya,1991,2,Female,0.00993943,Stomach cancer,0
Kenya,1991,3,Male,0.00790222,Seborrhoeic dermatitis,0.001637351245368708
Kenya,1991,3,Male,0.00790222,Stomach cancer,0
Kenya,1991,3,Female,0.00668909,Seborrhoeic dermatitis,0.001641751196044132
Kenya,1991,3,Female,0.00668909,Stomach cancer,0
Kenya,1991,4,Male,0.00545452,Seborrhoeic dermatitis,0.001637351245368708
Kenya,1991,4,Male,0.00545452,Stomach cancer,0
Kenya,1991,4,Female,0.00463405,Seborrhoeic dermatitis,0.001641751196044132
Kenya,1991,4,Female,0.00463405,Stomach cancer,0
Kenya,1991,5,Male,0.00403918,Seborrhoeic dermatitis,0.001637351245368708
Kenya,1991,5,Male,0.00403918,Stomach cancer,0
Kenya,1991,5,Female,0.00344753,Seborrhoeic dermatitis,0.001641751196044132
Kenya,1991,5,Female,0.00344753,Stomach cancer,0
Kenya,1991,6,Male,0.00330181,Seborrhoeic dermatitis,5.260929220294726e-4
Kenya,1991,6,Male,0.00330181,Stomach cancer,0
Kenya,1991,6,Female,0.00280319,Seborrhoeic dermatitis,5.39132787818845e-4
Kenya,1991,6,Female,0.00280319,Stomach cancer,0
Kenya,1991,7,Male,0.00277574,Seborrhoeic dermatitis,5.260929220294726e-4
Kenya,1991,7,Male,0.00277574,Stomach cancer,0
Kenya,1991,7,Female,0.00235826,Seborrhoeic dermatitis,5.39132787818845e-4
Kenya,1991,7,Female,0.00235826,Stomach cancer,0
Kenya,1991,8,Male,0.00241316,Seborrhoeic dermatitis,5.260929220294726e-4
Kenya,1991,8,Male,0.00241316,Stomach cancer,0
Kenya,1991,8,Female,0.00205363,Seborrhoeic dermatitis,5.39132787818845e-4
Kenya,1991,8,Female,0.00205363,Stomach cancer,0
Kenya,1991,9,Male,0.00217238,Seborrhoeic dermatitis,5.260929220294726e-4
Kenya,1991,9,Male,0.00217238,Stomach cancer,0
Kenya,1991,9,Female,0.00186011,Seborrhoeic dermatitis,5.39132787818845e-4
Kenya,1991,9,Female,0.00186011,Stomach cancer,0
Kenya,1991,10,Male,0.00201866,Seborrhoeic dermatitis,4.48496992980442e-4
Kenya,1991,10,Male,0.00201866,Stomach cancer,0
Kenya,1991,10,Female,0.00175604,Seborrhoeic dermatitis,4.99793100301684e-4
Kenya,1991,10,Female,0.00175604,Stomach cancer,0
Kenya,1991,11,Male,0.00192703,Seborrhoeic dermatitis,4.48496992980442e-4
Kenya,1991,11,Male,0.00192703,Stomach cancer,0
Kenya,1991,11,Female,0.00170859,Seborrhoeic dermatitis,4.99793100301684e-4
Kenya,1991,11,Female,0.00170859,Stomach cancer,0
Kenya,1991,12,Male,0.0019334,Seborrhoeic dermatitis,4.48496992980442e-4
Kenya,1991,12,Male,0.0019334,Stomach cancer,0
Kenya,1991,12,Female,0.00172409,Seborrhoeic dermatitis,4.99793100301684e-4
Kenya,1991,12,Female,0.00172409,Stomach cancer,0
Kenya,1991,13,Male,0.00199839,Seborrhoeic dermatitis,4.48496992980442e-4
Kenya,1991,13,Male,0.00199839,Stomach cancer,0
Kenya,1991,13,Female,0.00178503,Seborrhoeic dermatitis,4.99793100301684e-4
Kenya,1991,13,Female,0.00178503,Stomach cancer,0
Kenya,1991,14,Male,0.00212693,Seborrhoeic dermatitis,4.48496992980442e-4
Kenya,1991,14,Male,0.00212693,Stomach cancer,3.5386208027427604e-7
Kenya,1991,14,Female,0.00190292,Seborrhoeic dermatitis,4.99793100301684e-4
Kenya,1991,14,Female,0.00190292,Stomach cancer,5.715345016617747e-7
Kenya,1991,15,Male,0.00229952,Seborrhoeic dermatitis,6.62900906880976e-4
Kenya,1991,15,Male,0.00229952,Stomach cancer,3.5386208027427604e-7
Kenya,1991,15,Female,0.00205724,Seborrhoeic dermatitis,7.46847988790402e-4
Kenya,1991,15,Female,0.00205724,Stomach cancer,5.715345016617747e-7
Kenya,1991,16,Male,0.00253982,Seborrhoeic dermatitis,6.62900906880976e-4
Kenya,1991,16,Male,0.00253982,Stomach cancer,3.5386208027427604e-7
Kenya,1991,16,Female,0.00224362,Seborrhoeic dermatitis,7.46847988790402e-4
Kenya,1991,16,Female,0.00224362,Stomach cancer,5.715345016617747e-7
Kenya,1991,17,Male,0.00283261,Seborrhoeic dermatitis,6.62900906880976e-4
Kenya,1991,17,Male,0.00283261,Stomach cancer,3.5386208027427604e-7
Kenya,1991,17,Female,0.00241997,Seborrhoeic dermatitis,7.46847988790402e-4
Kenya,1991,17,Female,0.00241997,Stomach cancer,5.715345016617747e-7
Kenya,1991,18,Male,0.00312678,Seborrhoeic dermatitis,6.62900906880976e-4
Kenya,1991,18,Male,0.00312678,Stomach cancer,3.5386208027427604e-7
Kenya,1991,18,Female,0.00262283,Seborrhoeic dermatitis,7.46847988790402e-4
Kenya,1991,18,Female,0.00262283,Stomach cancer,5.715345016617747e-7
Kenya,1991,19,Male,0.00344715,Seborrhoeic dermatitis,6.62900906880976e-4
Kenya,1991,19,Male,0.00344715,Stomach cancer,8.862027789059255e-7
Kenya,1991,19,Female,0.00280544,Seborrhoeic dermatitis,7.46847988790402e-4
Kenya,1991,19,Female,0.00280544,Stomach cancer,1.7976396795947495e-6
Kenya,1991,20,Male,0.00377564,Seborrhoeic dermatitis,7.75308833869474e-4
Kenya,1991,20,Male,0.00377564,Stomach cancer,8.862027789059255e-7
Kenya,1991,20,Female,0.00299854,Seborrhoeic dermatitis,8.18098241965628e-4
Kenya,1991,20,Female,0.00299854,Stomach cancer,1.7976396795947495e-6
Kenya,1991,21,Male,0.00407163,Seborrhoeic dermatitis,7.75308833869474e-4
Kenya,1991,21,Male,0.00407163,Stomach cancer,8.862027789059255e-7
Kenya,1991,21,Female,0.00318182,Seborrhoeic dermatitis,8.18098241965628e-4
Kenya,1991,21,Female,0.00318182,Stomach cancer,1.7976396795947495e-6
Kenya,1991,22,Male,0.00433045,Seborrhoeic dermatitis,7.75308833869474e-4
Kenya,1991,22,Male,0.00433045,Stomach cancer,8.862027789059255e-7
Kenya,1991,22,Female,0.00337646,Seborrhoeic dermatitis,8.18098241965628e-4
Kenya,1991,22,Female,0.00337646,Stomach cancer,1.7976396795947495e-6
Kenya,1991,23,Male,0.00453418,Seborrhoeic dermatitis,7.75308833869474e-4
Kenya,1991,23,Male,0.00453418,Stomach cancer,8.862027789059255e-7
Kenya,1991,23,Female,0.00355985,Seborrhoeic dermatitis,8.18098241965628e-4
Kenya,1991,23,Female,0.00355985,Stomach cancer,1.7976396795947495e-6
Kenya,1991,24,Male,0.00470928,Seborrhoeic dermatitis,7.75308833869474e-4
Kenya,1991,24,Male,0.00470928,Stomach cancer,1.9401250398629874e-6
Kenya,1991,24,Female,0.0037444,Seborrhoeic dermatitis,8.18098241965628e-4
Kenya,1991,24,Female,0.0037444,Stomach cancer,3.68689985926744e-6
Kenya,1991,25,Male,0.00486065,Seborrhoeic dermatitis,7.72114455095968e-4
Kenya,1991,25,Male,0.00486065,Stomach cancer,1.9401250398629874e-6
Kenya,1991,25,Female,0.00393243,Seborrhoeic dermatitis,7.69406021823406e-4
Kenya,1991,25,Female,0.00393243,Stomach cancer,3.68689985926744e-6
Kenya,1991,26,Male,0.00500567,Seborrhoeic dermatitis,7.72114455095968e-4
Kenya,1991,26,Male,0.00500567,Stomach cancer,1.9401250398629874e-6
Kenya,1991,26,Female,0.00410908,Seborrhoeic dermatitis,7.69406021823406e-4
Kenya,1991,26,Female,0.00410908,Stomach cancer,3.68689985926744e-6
Kenya,1991,27,Male,0.00516763,Seborrhoeic dermatitis,7.72114455095968e-4
Kenya,1991,27,Male,0.00516763,Stomach cancer,1.9401250398629874e-6
Kenya,1991,27,Female,0.0042773,Seborrhoeic dermatitis,7.69406021823406e-4
Kenya,1991,27,Female,0.0042773,Stomach cancer,3.68689985926744e-6
Kenya,1991,28,Male,0.0053491,Seborrhoeic dermatitis,7.72114455095968e-4
Kenya,1991,28,Male,0.0053491,Stomach cancer,1.9401250398629874e-6
Kenya,1991,28,Female,0.00445866,Seborrhoeic dermatitis,7.69406021823406e-4
Kenya,1991,28,Female,0.00445866,Stomach cancer,3.68689985926744e-6
Kenya,1991,29,Male,0.00553315,Seborrhoeic dermatitis,7.72114455095968e-4
Kenya,1991,29,Male,0.00553315,Stomach cancer,3.920023530168244e-6
Kenya,1991,29,Female,0.0046031,Seborrhoeic dermatitis,7.69406021823406e-4
Kenya,1991,29,Female,0.0046031,Stomach cancer,5.743521644892147e-6
Kenya,1991,30,Male,0.00580008,Seborrhoeic dermatitis,8.556677242727561e-4
Kenya,1991,30,Male,0.00580008,Stomach cancer,3.920023530168244e-6
Kenya,1991,30,Female,0.00481267,Seborrhoeic dermatitis,8.54769340761694e-4
Kenya,1991,30,Female,0.00481267,Stomach cancer,5.743521644892147e-6
Kenya,1991,31,Male,0.00597543,Seborrhoeic dermatitis,8.556677242727561e-4
Kenya,1991,31,Male,0.00597543,Stomach cancer,3.920023530168244e-6
Kenya,1991,31,Female,0.00493132,Seborrhoeic dermatitis,8.54769340761694e-4
Kenya,1991,31,Female,0.00493132,Stomach cancer,5.743521644892147e-6
Kenya,1991,32,Male,0.00630414,Seborrhoeic dermatitis,8.556677242727561e-4
Kenya,1991,32,Male,0.00630414,Stomach cancer,3.920023530168244e-6
Kenya,1991,32,Female,0.00516452,Seborrhoeic dermatitis,8.54769340761694e-4
Kenya,1991,32,Female,0.00516452,Stomach cancer,5.743521644892147e-6
Kenya,1991,33,Male,0.00658814,Seborrhoeic dermatitis,8.556677242727561e-4
Kenya,1991,33,Male,0.00658814,Stomach cancer,3.920023530168244e-6
Kenya,1991,33,Female,0.00536221,Seborrhoeic dermatitis,8.54769340761694e-4
Kenya,1991,33,Female,0.00536221,Stomach cancer,5.743521644892147e-6
Kenya,1991,34,Male,0.00689152,Seborrhoeic dermatitis,8.556677242727561e-4
Kenya,1991,34,Male,0.00689152,Stomach cancer,6.705028504012724e-6
Kenya,1991,34,Female,0.00558096,Seborrhoeic dermatitis,8.54769340761694e-4
Kenya,1991,34,Female,0.00558096,Stomach cancer,8.53923837547449e-6
Kenya,1991,35,Male,0.00726512,Seborrhoeic dermatitis,9.352506807942419e-4
Kenya,1991,35,Male,0.00726512,Stomach cancer,6.705028504012724e-6
Kenya,1991,35,Female,0.00581311,Seborrhoeic dermatitis,9.392686438313419e-4
Kenya,1991,35,Female,0.00581311,Stomach cancer,8.53923837547449e-6
Kenya,1991,36,Male,0.00759833,Seborrhoeic dermatitis,9.352506807942419e-4
Kenya,1991,36,Male,0.00759833,Stomach cancer,6.705028504012724e-6
Kenya,1991,36,Female,0.00604594,Seborrhoeic dermatitis,9.392686438313419e-4
Kenya,1991,36,Female,0.00604594,Stomach cancer,8.53923837547449e-6
Kenya,1991,37,Male,0.00794,Seborrhoeic dermatitis,9.352506807942419e-4
Kenya,1991,37,Male,0.00794,Stomach cancer,6.705028504012724e-6
Kenya,1991,37,Female,0.00626396,Seborrhoeic dermatitis,9.392686438313419e-4
Kenya,1991,37,Female,0.00626396,Stomach cancer,8.53923837547449e-6
Kenya,1991,38,Male,0.00832972,Seborrhoeic dermatitis,9.352506807942419e-4
Kenya,1991,38,Male,0.00832972,Stomach cancer,6.705028504012724e-6
Kenya,1991,38,Female,0.0065553,Seborrhoeic dermatitis,9.392686438313419e-4
Kenya,1991,38,Female,0.0065553,Stomach cancer,8.53923837547449e-6
Kenya,1991,39,Male,0.00867394,Seborrhoeic dermatitis,9.352506807942419e-4
Kenya,1991,39,Male,0.00867394,Stomach cancer,1.255632757893363e-5
Kenya,1991,39,Female,0.00677395,Seborrhoeic dermatitis,9.392686438313419e-4
Kenya,1991,39,Female,0.00677395,Stomach cancer,1.2314991866475706e-5
Kenya,1991,40,Male,0.00916434,Seborrhoeic dermatitis,9.2880387408556e-4
Kenya,1991,40,Male,0.00916434,Stomach cancer,1.255632757893363e-5
Kenya,1991,40,Female,0.00709956,Seborrhoeic dermatitis,9.347504182278321e-4
Kenya,1991,40,Female,0.00709956,Stomach cancer,1.2314991866475706e-5
Kenya,1991,41,Male,0.00941892,Seborrhoeic dermatitis,9.2880387408556e-4
Kenya,1991,41,Male,0.00941892,Stomach cancer,1.255632757893363e-5
Kenya,1991,41,Female,0.0072347,Seborrhoeic dermatitis,9.347504182278321e-4
Kenya,1991,41,Female,0.0072347,Stomach cancer,1.2314991866475706e-5
Kenya,1991,42,Male,0.00995965,Seborrhoeic dermatitis,9.2880387408556e-4
Kenya,1991,42,Male,0.00995965,Stomach cancer,1.255632757893363e-5
Kenya,1991,42,Female,0.007588,Seborrhoeic dermatitis,9.347504182278321e-4
Kenya,1991,42,Female,0.007588,Stomach cancer,1.2314991866475706e-5
Kenya,1991,43,Male,0.01031381,Seborrhoeic dermatitis,9.2880387408556e-4
Kenya,1991,43,Male,0.01031381,Stomach cancer,1.255632757893363e-5
Kenya,1991,43,Female,0.00777706,Seborrhoeic dermatitis,9.347504182278321e-4
Kenya,1991,43,Female,0.00777706,Stomach cancer,1.2314991866475706e-5
Kenya,1991,44,Male,0.01079818,Seborrhoeic dermatitis,9.2880387408556e-4
Kenya,1991,44,Male,0.01079818,Stomach cancer,2.2194309223768002e-5
Kenya,1991,44,Female,0.00804514,Seborrhoeic dermatitis,9.347504182278321e-4
Kenya,1991,44,Female,0.00804514,Stomach cancer,2.208114167853e-5
Kenya,1991,45,Male,0.01137705,Seborrhoeic dermatitis,9.08620985789666e-4
Kenya,1991,45,Male,0.01137705,Stomach cancer,2.2194309223768002e-5
Kenya,1991,45,Female,0.0083754,Seborrhoeic dermatitis,9.01863430036276e-4
Kenya,1991,45,Female,0.0083754,Stomach cancer,2.208114167853e-5
Kenya,1991,46,Male,0.01183721,Seborrhoeic dermatitis,9.08620985789666e-4
Kenya,1991,46,Male,0.01183721,Stomach cancer,2.2194309223768002e-5
Kenya,1991,46,Female,0.00867229,Seborrhoeic dermatitis,9.01863430036276e-4
Kenya,1991,46,Female,0.00867229,Stomach cancer,2.208114167853e-5
Kenya,1991,47,Male,0.01245845,Seborrhoeic dermatitis,9.08620985789666e-4
Kenya,1991,47,Male,0.01245845,Stomach cancer,2.2194309223768002e-5
Kenya,1991,47,Female,0.00903387,Seborrhoeic dermatitis,9.01863430036276e-4
Kenya,1991,47,Female,0.00903387,Stomach cancer,2.208114167853e-5
Kenya,1991,48,Male,0.01321764,Seborrhoeic dermatitis,9.08620985789666e-4
Kenya,1991,48,Male,0.01321764,Stomach cancer,2.2194309223768002e-5
Kenya,1991,48,Female,0.00956069,Seborrhoeic dermatitis,9.01863430036276e-4
Kenya,1991,48,Female,0.00956069,Stomach cancer,2.208114167853e-5
Kenya,1991,49,Male,0.01395192,Seborrhoeic dermatitis,9.08620985789666e-4
Kenya,1991,49,Male,0.01395192,Stomach cancer,4.1439306130383996e-5
Kenya,1991,49,Female,0.01006936,Seborrhoeic dermatitis,9.01863430036276e-4
Kenya,1991,49,Female,0.01006936,Stomach cancer,3.5422488501128004e-5
Kenya,1991,50,Male,0.01494489,Seborrhoeic dermatitis,8.76462941434444e-4
Kenya,1991,50,Male,0.01494489,Stomach cancer,4.1439306130383996e-5
Kenya,1991,50,Female,0.01081201,Seborrhoeic dermatitis,8.6026793938658e-4
Kenya,1991,50,Female,0.01081201,Stomach cancer,3.5422488501128004e-5
Kenya,1991,51,Male,0.01554119,Seborrhoeic dermatitis,8.76462941434444e-4
Kenya,1991,51,Male,0.01554119,Stomach cancer,4.1439306130383996e-5
Kenya,1991,51,Female,0.01123944,Seborrhoeic dermatitis,8.6026793938658e-4
Kenya,1991,51,Female,0.01123944,Stomach cancer,3.5422488501128004e-5
Kenya,1991,52,Male,0.01659978,Seborrhoeic dermatitis,8.76462941434444e-4
Kenya,1991,52,Male,0.01659978,Stomach cancer,4.1439306130383996e-5
Kenya,1991,52,Female,0.01206009,Seborrhoeic dermatitis,8.6026793938658e-4
Kenya,1991,52,Female,0.01206009,Stomach cancer,3.5422488501128004e-5
Kenya,1991,53,Male,0.01740002,Seborrhoeic dermatitis,8.76462941434444e-4
Kenya,1991,53,Male,0.01740002,Stomach cancer,4.1439306130383996e-5
Kenya,1991,53,Female,0.01265528,Seborrhoeic dermatitis,8.6026793938658e-4
Kenya,1991,53,Female,0.01265528,Stomach cancer,3.5422488501128004e-5
Kenya,1991,54,Male,0.01833369,Seborrhoeic dermatitis,8.76462941434444e-4
Kenya,1991,54,Male,0.01833369,Stomach cancer,6.7139630928408e-5
Kenya,1991,54,Female,0.01339842,Seborrhoeic dermatitis,8.6026793938658e-4
Kenya,1991,54,Female,0.01339842,Stomach cancer,5.0044426752326e-5
Kenya,1991,55,Male,0.01928238,Seborrhoeic dermatitis,8.9215161991286e-4
Kenya,1991,55,Male,0.01928238,Stomach cancer,6.7139630928408e-5
Kenya,1991,55,Female,0.01413648,Seborrhoeic dermatitis,8.69619666228548e-4
Kenya,1991,55,Female,0.01413648,Stomach cancer,5.0044426752326e-5
Kenya,1991,56,Male,0.02034183,Seborrhoeic dermatitis,8.9215161991286e-4
Kenya,1991,56,Male,0.02034183,Stomach cancer,6.7139630928408e-5
Kenya,1991,56,Female,0.01500121,Seborrhoeic dermatitis,8.69619666228548e-4
Kenya,1991,56,Female,0.01500121,Stomach cancer,5.0044426752326e-5
Kenya,1991,57,Male,0.02146835,Seborrhoeic dermatitis,8.9215161991286e-4
Kenya,1991,57,Male,0.02146835,Stomach cancer,6.7139630928408e-5
Kenya,1991,57,Female,0.01588427,Seborrhoeic dermatitis,8.69619666228548e-4
Kenya,1991,57,Female,0.01588427,Stomach cancer,5.0044426752326e-5
Kenya,1991,58,Male,0.0230046,Seborrhoeic dermatitis,8.9215161991286e-4
Kenya,1991,58,Male,0.0230046,Stomach cancer,6.7139630928408e-5
Kenya,1991,58,Female,0.01714629,Seborrhoeic dermatitis,8.69619666228548e-4
Kenya,1991,58,Female,0.01714629,Stomach cancer,5.0044426752326e-5
Kenya,1991,59,Male,0.02459156,Seborrhoeic dermatitis,8.9215161991286e-4
Kenya,1991,59,Male,0.02459156,Stomach cancer,1.0389494349170999e-4
Kenya,1991,59,Female,0.01842415,Seborrhoeic dermatitis,8.69619666228548e-4
Kenya,1991,59,Female,0.01842415,Stomach cancer,7.3644843366748e-5
Kenya,1991,60,Male,0.02685847,Seborrhoeic dermatitis,8.17822698714026e-4
Kenya,1991,60,Male,0.02685847,Stomach cancer,1.0389494349170999e-4
Kenya,1991,60,Female,0.02034578,Seborrhoeic dermatitis,8.0841266461485e-4
Kenya,1991,60,Female,0.02034578,Stomach cancer,7.3644843366748e-5
Kenya,1991,61,Male,0.02844201,Seborrhoeic dermatitis,8.17822698714026e-4
Kenya,1991,61,Male,0.02844201,Stomach cancer,1.0389494349170999e-4
Kenya,1991,61,Female,0.02159573,Seborrhoeic dermatitis,8.0841266461485e-4
Kenya,1991,61,Female,0.02159573,Stomach cancer,7.3644843366748e-5
Kenya,1991,62,Male,0.03102587,Seborrhoeic dermatitis,8.17822698714026e-4
Kenya,1991,62,Male,0.03102587,Stomach cancer,1.0389494349170999e-4
Kenya,1991,62,Female,0.02381208,Seborrhoeic dermatitis,8.0841266461485e-4
Kenya,1991,62,Female,0.02381208,Stomach cancer,7.3644843366748e-5
