year,age,exposure,deaths,M
1980,31,252262.78,161.4481792,6.399999999999999e-4
1980,32,259877.24,140.3337096,5.4e-4
1980,33,232388.27,151.05237549999998,6.5e-4
1980,34,242642.77,169.84993899999998,7e-4
1980,35,240686.92,178.1083208,7.4e-4
1980,36,235876.37,191.05985969999998,8.1e-4
1980,37,224192.08,186.0794264,8.3e-4
1980,38,191855.25,159.2398575,8.3e-4
1980,39,206677.97,252.1471234,0.00122
1980,40,203108.09,237.6364653,0.00117
1980,41,181028.65,208.18294749999998,0.00115
1980,42,198656.71,270.1731256,0.00136
1980,43,226659.09,319.58931689999997,0.0014099999999999998
1980,44,238286.16,388.4064408,0.00163
1980,45,234262.11,428.6996613,0.00183
1980,46,240714.22,418.8427428,0.00174
1980,47,245533.59,488.6118441,0.00199
1980,48,238414.04,534.0474495999999,0.00224
1980,49,243368.06,586.5170245999999,0.00241
1980,50,235846.12,705.1798988,0.0029900000000000005
1980,51,233399.82,676.859478,0.0029
1980,52,225835.04,704.6053248000001,0.0031200000000000004
1980,53,224568.96,835.3965312,0.0037200000000000002
1980,54,218068.49,839.5636865,0.00385
1980,55,218378.54,908.4547263999999,0.00416
1980,56,213511.88,967.2088164,0.00453
1980,57,210138.01,1002.3583077000001,0.00477
1980,58,205261.87,1071.4669614,0.00522
1980,59,192967.85,1161.666457,0.00602
1980,60,188409.69,1290.6063765000001,0.00685
1980,61,169300.67,1232.5088776,0.007279999999999999
1980,62,171749.91,1449.5692404,0.00844
1980,63,166664.43,1426.6475208,0.00856
1980,64,164648.94,1633.3174848,0.00992
1980,65,169093.65,1834.6661025,0.01085
1980,66,164103.58,1911.806707,0.01165
1980,67,166105.34,2237.4389297999996,0.013469999999999998
1980,68,158704.4,2474.201596,0.01559
1980,69,156546.53,2681.6420589,0.01713
1980,70,152284.25,2998.4768824999996,0.01969
1980,71,144312.67,3150.3455861,0.02183
1980,72,139163.87,3459.6138081999998,0.02486
1980,73,130303.08,3570.304392,0.0274
1980,74,125968.36,4149.3977784,0.03294
1980,75,117650.19,4295.4084369,0.03651
1980,76,110500.98,4438.8243666,0.04017
1980,77,102462.38,4943.809835,0.04825
1980,78,91867.79,4862.5621247,0.052930000000000005
1980,79,87367.38,5333.778549000001,0.06105
1980,80,79818.79,5494.7255036,0.06884
1980,81,61866.17,4868.867579000001,0.0787
1980,82,55698.67,4962.1945103,0.08909
1980,83,50909.83,5010.0363703,0.09841
1980,84,45164,5113.01644,0.11321
1980,85,37426.83,4677.9794817,0.12499
1980,86,30697.5,4265.1106500000005,0.13894
1980,87,25549,3869.90703,0.15147
1980,88,20517,3447.06117,0.16801
1980,89,16634,2947.04578,0.17717
1980,90,13563.83,2837.0106828000003,0.20916
1980,91,10394.67,2250.0302682,0.21646
1980,92,7635.83,1827.0250441,0.23927
1980,93,5377.33,1396.0086413,0.25961
1980,94,3908.5,1088.009145,0.27837
1980,95,2820.67,880.0772467,0.31201
1980,96,1867.67,631.1417231,0.33793
1980,97,1257.17,458.70361790000004,0.36487000000000003
1980,98,859.83,337.6380444,0.39268
1980,99,597.5,251.667,0.4212
1980,100,837.16,410.1618714,0.48994442089923074
1981,0,270358.2,2763.060804,0.01022
1981,1,284094.16,244.32097759999996,8.6e-4
1981,2,293366.67,178.95366869999998,6.1e-4
1981,3,305018.45,109.80664200000001,3.6e-4
1981,4,314992.71,110.2474485,3.5e-4
1981,5,320570.58,92.9654682,2.9e-4
1981,6,323984.68,77.7563232,2.4e-4
1981,7,317892.03,73.1151669,2.3e-4
1981,8,321153.05,73.8652015,2.3e-4
1981,9,320968.13,60.9839447,1.9e-4
1981,10,318273.82,63.65476400000001,2e-4
1981,11,317822.19,54.029772300000005,1.7e-4
1981,12,314927.29,72.4332767,2.3e-4
1981,13,321931.16,70.8248552,2.2000000000000003e-4
1981,14,327223.61,101.43931909999999,3.1e-4
1981,15,328024.03,95.1269687,2.9e-4
1981,16,327836.28,104.90760960000001,3.2e-4
1981,17,325948.23,104.3034336,3.2e-4
1981,18,314900.22,103.91707259999998,3.3e-4
1981,19,307373.71,92.212113,3e-4
1981,20,306004.56,116.2817328,3.8e-4
1981,21,304378.34,118.70755260000001,3.9e-4
1981,22,296854.05,103.8989175,3.5e-4
1981,23,289247.09,115.69883600000001,4e-4
1981,24,274430.45,101.5392665,3.7e-4
1981,25,263872.64,121.38141440000001,4.6e-4
1981,26,258256.82,92.97245520000001,3.6e-4
1981,27,250460.58,105.1934436,4.2e-4
1981,28,251227.6,120.58924800000001,4.8e-4
1981,29,243736.83,104.8068369,4.3e-4
1981,30,243447.78,121.72389,5e-4
1981,31,241446.7,137.624619,5.7e-4
1981,32,251642.53,145.9526674,5.8e-4
1981,33,259848.98,155.90938799999998,6e-4
1981,34,232222.88,150.944872,6.5e-4
1981,35,242202.76,186.4961252,7.7e-4
1981,36,240435.3,204.370005,8.500000000000001e-4
1981,37,235778.72,200.411912,8.5e-4
1981,38,224162.22,179.329776,8e-4
1981,39,192054.46,159.4052018,8.3e-4
1981,40,205633.94,234.4226916,0.00114
1981,41,203410.74,254.26342499999998,0.00125
1981,42,180951.85,197.23751650000003,0.00109
1981,43,198579.77,301.8412504,0.0015199999999999999
1981,44,226209.92,305.383392,0.00135
1981,45,237795.71,418.5204496,0.00176
1981,46,233949.44,407.0720256,0.00174
1981,47,240241.91,487.6910773,0.00203
1981,48,244950.4,543.789888,0.00222
1981,49,238206.04,616.9536436,0.00259
1981,50,242427.25,669.09921,0.00276
1981,51,235379.91,670.8327435,0.00285
1981,52,232749.49,758.7633374,0.00326
1981,53,225170.05,725.047561,0.00322
1981,54,223939.54,833.0550888000001,0.0037200000000000006
1981,55,217230.31,855.8874214,0.00394
1981,56,217741.94,903.629051,0.00415
1981,57,212796.55,989.5039574999998,0.00465
1981,58,209090.82,1070.5449984000002,0.00512
1981,59,204449.45,1200.1182715000002,0.005870000000000001
1981,60,191454.99,1292.3211824999998,0.00675
1981,61,187516.32,1406.3724,0.0075
1981,62,168088.63,1445.562218,0.0086
1981,63,170402.56,1506.3586304,0.00884
1981,64,165396.12,1652.3072388,0.00999
1981,65,163069.49,1738.3207633999998,0.01066
1981,66,167260.44,1960.2923567999999,0.01172
1981,67,162223.08,2129.9890404,0.01313
1981,68,163851.56,2272.6211372000002,0.013870000000000002
1981,69,156419.5,2562.15141,0.01638
1981,70,153478.47,2842.4212644,0.01852
1981,71,149469.12,3147.8196672,0.02106
1981,72,141118.84,3454.5892031999997,0.02448
1981,73,135581.48,3643.0743676000006,0.02687
1981,74,126419.27,4028.9821349000003,0.03187
1981,75,121403.89,4229.7115276,0.03484
1981,76,113049.27,4532.1452343,0.04009
1981,77,105689.29,4684.1493328,0.04432
1981,78,97270.78,5174.805496,0.0532
1981,79,87112.35,5148.339885,0.0591
1981,80,83088.59,5832.819017999999,0.0702
1981,81,74123.32,5571.8499644,0.07517
1981,82,56834.5,5129.88197,0.09026
1981,83,50676.83,4888.7937901000005,0.09647
1981,84,45720,5248.1988,0.11479
1981,85,39983.33,5085.879576,0.1272
1981,86,32752.33,4610.8730174,0.14078
1981,87,26461.5,4066.8679349999998,0.15369
1981,88,21630.33,3795.9066117000007,0.17549
1981,89,17181.5,3177.031165,0.18491
1981,90,13594.17,2894.0628513,0.21289
1981,91,11017.17,2200.0186773,0.19969
1981,92,8300.5,1961.989185,0.23637
1981,93,5914.83,1539.9851388,0.26036
1981,94,4068,1166.9871600000001,0.28687
1981,95,2903.17,906.1374204,0.31212
1981,96,2032.17,686.8531383000001,0.33799
1981,97,1350.33,492.6814038,0.36486
1981,98,889,349.03029000000004,0.39261
1981,99,587.83,247.5116998,0.42106
1981,100,920.6700000000001,451.4401746,0.4903387474339339
1982,0,250886.45,2498.8290420000003,0.00996
1982,1,271088.2,214.159678,7.9e-4
1982,2,283788.89,116.3534449,4.1e-4
1982,3,293831.48,96.96438839999999,3.3e-4
1982,4,305468.77,79.4218802,2.6e-4
1982,5,315468.49,72.5577527,2.2999999999999998e-4
1982,6,321358.25,67.48523250000001,2.1000000000000004e-4
1982,7,324544.22,71.3997284,2.2e-4
1982,8,318489.56,66.8828076,2.1000000000000004e-4
1982,9,321655.3,61.114507,1.9e-4
1982,10,321247.68,57.824582400000004,1.8e-4
1982,11,318506.81,54.1461577,1.7e-4
1982,12,317918.21,66.7628241,2.1e-4
1982,13,314860.78,75.56658720000001,2.4000000000000003e-4
1982,14,321787.89,67.5754569,2.1e-4
1982,15,326512.72,81.62818,2.5e-4
1982,16,326781.4,88.23097800000001,2.7e-4
1982,17,326749.43,111.09480620000001,3.4e-4
1982,18,324687.41,116.8874676,3.6e-4
1982,19,313687.03,122.3379417,3.9e-4
1982,20,306286.05,104.137257,3.4e-4
1982,21,304874.85,109.754946,3.6e-4
1982,22,303379.12,109.2164832,3.6e-4
1982,23,296121.81,100.6814154,3.4e-4
1982,24,288702.35,112.59391649999999,3.9e-4
1982,25,274007.08,101.3826196,3.7e-4
1982,26,263508.01,113.3084443,4.3e-4
1982,27,257905.01,108.3201042,4.2e-4
1982,28,250213.02,107.5915986,4.3e-4
1982,29,251066.38,95.40522440000001,3.8e-4
1982,30,243550.68,116.9043264,4.8e-4
1982,31,243117.04,131.2832016,5.4e-4
1982,32,241104.69,135.0186264,5.6e-4
1982,33,251297.49,138.2136195,5.5e-4
1982,34,259540.06,173.89184020000002,6.700000000000001e-4
1982,35,231938.6,178.592722,7.700000000000001e-4
1982,36,241927.98,166.9303062,6.9e-4
1982,37,240214.04,208.9862148,8.7e-4
1982,38,235539.47,193.1423654,8.2e-4
1982,39,223898.67,230.61563010000003,0.00103
1982,40,191851.77,193.7702877,0.00101
1982,41,205154.61,201.05151779999997,9.8e-4
1982,42,203112.49,286.3886109,0.00141
1982,43,180581.09,218.50311889999998,0.00121
1982,44,198233.54,271.5799498,0.00137
1982,45,225627.01,361.003216,0.0016
1982,46,237149.84,415.01222,0.00175
1982,47,233360.86,466.72172,0.002
1982,48,239527.06,500.6115554,0.00209
1982,49,244279.91,534.9730029,0.00219
1982,50,237626.55,613.0764989999999,0.00258
1982,51,241649.88,642.7886808000001,0.00266
1982,52,234705.77,678.2996753,0.00289
1982,53,232027.86,768.0122166,0.00331
1982,54,224405.87,803.3730145999999,0.00358
1982,55,223198.4,877.169712,0.00393
1982,56,216469.66,885.3609094,0.00409
1982,57,216961.84,1034.9079768,0.00477
1982,58,212044.85,1026.297074,0.0048400000000000006
1982,59,208182.05,1105.4466854999998,0.00531
1982,60,203463.71,1220.78226,0.006
1982,61,190272.89,1278.6338208000002,0.00672
1982,62,186313.84,1419.7114608,0.00762
1982,63,166820.2,1399.621478,0.00839
1982,64,168918.54,1569.2532366,0.00929
1982,65,163756.91,1637.5691000000002,0.01
1982,66,161214.92,1797.5463580000003,0.01115
1982,67,165135.33,2120.3376372,0.012839999999999999
1982,68,159961.31,2186.6711077,0.01367
1982,69,161311.89,2497.1080572000005,0.015480000000000002
1982,70,153691.64,2740.3219412,0.01783
1982,71,150433.88,2956.0257420000003,0.01965
1982,72,146097.25,3338.3221624999996,0.02285
1982,73,137518.6,3557.6061820000004,0.02587
1982,74,131546.1,4042.411653,0.03073
1982,75,122221.23,4201.9658874,0.03438
1982,76,116875.45,4463.4734355,0.03819
1982,77,108384.1,4774.319605,0.04404999999999999
1982,78,100756.1,4796.997921,0.04761
1982,79,92171.78,5468.5517074,0.05933
1982,80,83763.85,5433.7609495,0.06487
1982,81,77467.13,5651.2271335000005,0.07295
1982,82,68464.25,5577.7824475,0.08147
1982,83,51929.17,4905.2293982,0.09446
1982,84,45822.83,4759.1591238,0.10386
1982,85,40783.33,4672.1382848,0.11456000000000001
1982,86,35263.33,4595.8697989,0.13033
1982,87,28460.83,4018.9538043000002,0.14121
1982,88,22702.33,3458.9269988,0.15236
1982,89,18292.17,3176.9840855999996,0.17368
1982,90,14201.83,2733.9942932999998,0.19251
1982,91,11174,2241.95136,0.20064
1982,92,8917.67,2031.9802862000001,0.22786
1982,93,6564.5,1603.96993,0.24434
1982,94,4538.67,1215.001959,0.2677
1982,95,3071.17,897.6415675999999,0.29228
1982,96,2155.33,683.3473765,0.31705
1982,97,1502.67,515.2805697,0.34291
1982,98,978.5,361.780805,0.36973
1982,99,643.5,255.72046500000002,0.39739
1982,100,973.5,454.75941859999995,0.46713859126861834
1983,0,238993.4,2291.9467059999997,0.00959
1983,1,250869.73,228.2914543,9.1e-4
1983,2,270797.95,146.230893,5.4e-4
1983,3,283605.29,93.5897457,3.3e-4
1983,4,294482.48,88.34474399999999,3e-4
1983,5,306053.4,85.694952,2.8e-4
1983,6,316107.91,60.060502899999996,1.9e-4
1983,7,322134.73,61.2055987,1.9e-4
1983,8,325243.99,65.048798,2e-4
1983,9,319170.31,57.4506558,1.8e-4
1983,10,322168.99,64.433798,1.9999999999999998e-4
1983,11,321544.63,61.0934797,1.9e-4
1983,12,318701.59,57.36628620000001,1.8e-4
1983,13,317905.02,50.864803200000004,1.6e-4
1983,14,314731.94,75.5356656,2.4e-4
1983,15,321583.11,90.04327079999999,2.8e-4
1983,16,325534.71,91.1497188,2.8e-4
1983,17,325402.7,110.63691800000001,3.4e-4
1983,18,325492.84,117.17742240000001,3.6e-4
1983,19,323265.36,142.23675839999999,4.3999999999999996e-4
1983,20,312342.67,99.9496544,3.2e-4
1983,21,305072.33,100.6738689,3.3e-4
1983,22,303675.8,112.360046,3.7e-4
1983,23,302343.78,105.820323,3.5e-4
1983,24,295403.47,129.9775268,4.4e-4
1983,25,288200.49,106.6341813,3.7e-4
1983,26,273670.35,117.67825049999999,4.3e-4
1983,27,263230.99,113.1893257,4.3e-4
1983,28,257660.33,113.3705452,4.4e-4
1983,29,250148.58,122.5728042,4.9e-4
1983,30,251077.88,123.0281612,4.9e-4
1983,31,243435.34,141.1924972,5.8e-4
1983,32,242846.83,128.70881989999998,5.3e-4
1983,33,240798.41,142.07106190000002,5.9e-4
1983,34,250996.5,168.167655,6.7e-4
1983,35,259135.42,183.9861482,7.1e-4
1983,36,231649.52,173.73713999999998,7.499999999999999e-4
1983,37,241675.33,207.8407838,8.6e-4
1983,38,239982.46,213.5843894,8.9e-4
1983,39,235260.44,221.1448136,9.4e-4
1983,40,223560.06,228.03126120000002,0.00102
1983,41,191590.4,203.08582399999997,0.00106
1983,42,204776.19,280.54338029999997,0.00137
1983,43,202638.26,239.1131468,0.00118
1983,44,180192.48,243.25984800000003,0.00135
1983,45,197801.35,348.130376,0.00176
1983,46,224989.6,398.23159200000003,0.00177
1983,47,236445.69,442.1534403,0.00187
1983,48,232680.29,488.628609,0.0021
1983,49,238785.08,544.4299824,0.00228
1983,50,243551.09,635.6683449,0.00261
1983,51,236940.33,677.6493438,0.00286
1983,52,240894.13,672.0946227,0.0027899999999999995
1983,53,233954.06,734.6157484,0.00314
1983,54,231252.02,837.1323123999999,0.00362
1983,55,223543.18,882.9955610000001,0.00395
1983,56,222400.72,942.9790528,0.00424
1983,57,215628.16,957.3890304000001,0.00444
1983,58,216080.61,1073.9206316999998,0.00497
1983,59,211188.62,1201.6632478,0.00569
1983,60,207217.43,1284.7480659999999,0.0062
1983,61,202362.12,1353.8025828,0.00669
1983,62,189088.47,1403.0364474,0.00742
1983,63,184997.32,1505.8781848,0.00814
1983,64,165512.76,1487.9597124,0.00899
1983,65,167316.89,1753.4810072,0.01048
1983,66,161945.64,1774.9242144,0.01096
1983,67,159156.38,2072.2160676000003,0.013020000000000002
1983,68,162753.97,2276.9280403000002,0.01399
1983,69,157426.02,2537.7074423999998,0.01612
1983,70,158393.06,2873.2501084,0.01814
1983,71,150631.39,3172.2970734,0.02106
1983,72,146998.28,3398.6002336,0.02312
1983,73,142327.96,3834.3152423999995,0.02694
1983,74,133431.27,3948.2312793,0.02959
1983,75,127116.58,4338.4888754,0.03413
1983,76,117602.71,4605.3221236,0.03916
1983,77,111976.4,5073.650684,0.04531
1983,78,103209.97,5343.180146899999,0.05176999999999999
1983,79,95344.21,5549.9864641,0.05821
1983,80,88659.51,5902.9501758,0.06658
1983,81,78153.16,5766.9216764,0.07379
1983,82,71586.81,6064.8345432,0.08472
1983,83,62513.94,5978.208082200001,0.09563
1983,84,46844.33,5150.0656402,0.10994000000000001
1983,85,40884.17,4926.1336433,0.12049
1983,86,35921.17,4911.1423624,0.13672
1983,87,30568.33,4741.147983,0.1551
1983,88,24347.67,3989.1222528,0.16384
1983,89,19155.5,3520.01468,0.18376
1983,90,15089.5,3063.017605,0.20299
1983,91,11541.33,2582.949654,0.2238
1983,92,8907.83,2145.005464,0.2408
1983,93,7002.83,1808.9710456,0.25832
1983,94,5027.67,1387.9888569,0.27607
1983,95,3411.17,1082.5347995000002,0.3173500000000001
1983,96,2245,773.73925,0.34465
1983,97,1551,578.55402,0.37302
1983,98,1051.83,423.14069069999994,0.40229
1983,99,676.5,292.43742,0.43227999999999994
1983,100,1037,525.6660429,0.5069103595949855
1984,0,228834.87,1986.2866716,0.00868
1984,1,239189.48,191.35158400000003,8.000000000000001e-4
1984,2,251428.06,130.7425912,5.2e-4
1984,3,270568.73,86.5819936,3.2e-4
1984,4,283449.16,73.69678159999998,2.6e-4
1984,5,295146.65,70.83519600000001,2.4e-4
1984,6,306648.39,49.06374240000001,1.6e-4
1984,7,316771.38,57.0188484,1.8e-4
1984,8,322912.28,74.2698244,2.3e-4
1984,9,325944.89,55.410631300000006,1.7e-4
1984,10,319853.37,57.573606600000005,1.8e-4
1984,11,322684.48,51.629516800000005,1.6e-4
1984,12,321835.46,70.80380120000001,2.2e-4
1984,13,318901.05,57.402189,1.8e-4
1984,14,317895.46,73.11595580000001,2.3e-4
1984,15,314588.38,84.93886260000001,2.7e-4
1984,16,321360.38,102.83532160000001,3.2e-4
1984,17,324541.21,94.1169509,2.9e-4
1984,18,324015.19,106.9250127,3.3e-4
1984,19,324231.85,126.45042149999999,3.9e-4
1984,20,321839.72,115.8622992,3.6e-4
1984,21,311007.39,115.07273430000001,3.7e-4
1984,22,303854.86,112.42629819999999,3.7e-4
1984,23,302472.22,117.96416579999999,3.9e-4
1984,24,301289.29,99.42546569999999,3.3e-4
1984,25,294685.5,88.40565,3e-4
1984,26,287700.28,123.71112040000001,4.3e-4
1984,27,273315.75,122.9920875,4.5e-4
1984,28,262950.6,97.291722,3.7e-4
1984,29,257409.27,105.53780069999999,4.1e-4
1984,30,250077.03,120.0369744,4.8e-4
1984,31,251080,125.54,5e-4
1984,32,243318.13,145.99087799999998,6e-4
1984,33,242566.78,128.56039339999998,5.299999999999999e-4
1984,34,240496.6,141.89299400000002,5.9e-4
1984,35,250662.24,198.0231696,7.9e-4
1984,36,258729.54,178.5233826,6.9e-4
1984,37,231353.08,168.8877484,7.3e-4
1984,38,241396.12,214.84254679999998,8.9e-4
1984,39,239743.28,220.5638176,9.2e-4
1984,40,234955.89,218.50897770000003,0.00093000000000000005
1984,41,223234.74,243.3258666,0.00109
1984,42,191309.66,195.1358532,0.00102
1984,43,204395.49,271.8460017,0.00133
1984,44,202168.32,287.0790144,0.00142
1984,45,179761.3,258.856272,0.00144
1984,46,197351.35,355.23243,0.0018
1984,47,224332.33,430.71807359999997,0.00192
1984,48,235704.29,476.12266580000005,0.00202
1984,49,231982.74,473.2447896,0.00204
1984,50,237997.99,590.2350152,0.00248
1984,51,242775.81,633.6448641,0.00261
1984,52,236242.49,680.3783712000001,0.00288
1984,53,240103.4,717.909166,0.00299
1984,54,233142.2,771.700682,0.00331
1984,55,230428.84,877.9338804,0.00381
1984,56,222647.18,908.4004944000001,0.00408
1984,57,221546.48,979.2354416000002,0.00442
1984,58,214724.02,1077.9145804,0.00502
1984,59,215122.14,1135.8448992,0.00528
1984,60,210199.32,1303.235784,0.0062
1984,61,206139.42,1383.1955082,0.006709999999999999
1984,62,201125.15,1474.2473495,0.00733
1984,63,187793.34,1551.1729884,0.00826
1984,64,183592,1659.67168,0.00904
1984,65,164075.51,1658.8034061,0.01011
1984,66,165599.43,1659.3062885999998,0.01002
1984,67,160093.72,1884.3030844,0.01177
1984,68,156963.39,2172.3733176,0.01384
1984,69,160237.56,2491.694058,0.015550000000000001
1984,70,154656.49,2664.7313226999995,0.01723
1984,71,155341.74,2799.2581548,0.01802
1984,72,147330.97,3304.6336570999997,0.02243
1984,73,143366.54,3525.3832186000004,0.02459
1984,74,138341.69,3952.4220833000004,0.02857
1984,75,129172.33,4196.8090016999995,0.03249
1984,76,122403.15,4572.981683999999,0.03736
1984,77,112743.61,4711.5554619,0.04179
1984,78,106737.67,5178.9117484,0.04852
1984,79,97800.36,5425.9639728,0.05548
1984,80,91107.06,5525.643189,0.06065
1984,81,82920.32,5897.293158400001,0.07112
1984,82,72401.5,5718.994485,0.07899
1984,83,65562.01,6166.107040499999,0.09405
1984,84,56601.22,5698.0448174,0.10067000000000001
1984,85,41905.5,4776.807945,0.11399
1984,86,36105.5,4617.8934500000005,0.1279
1984,87,31253.67,4418.0187912,0.14136
1984,88,26209.33,4262.9475245,0.16265
1984,89,20577.33,3517.0772436,0.17092
1984,90,15861.33,3104.062281,0.1957
1984,91,12254.83,2649.0040528,0.21616
1984,92,9181.83,2165.993697,0.2359
1984,93,6990.33,1679.0073627,0.24019
1984,94,5381,1428.97836,0.26556
1984,95,3801.17,1141.4913510000001,0.3003
1984,96,2501.67,816.9453552000001,0.32656
1984,97,1627.83,576.1867068,0.35396000000000005
1984,98,1101.83,421.2847005,0.38235
1984,99,727.67,299.4871419,0.41157
1984,100,1125.16,547.5744602,0.48666363912687965
1985,0,222793.81,1717.7402751,0.00771
1985,1,229131.03,162.6830313,7.1e-4
1985,2,239926.12,103.1682316,4.3e-4
1985,3,252056.99,95.7816562,3.8e-4
1985,4,270375.41,62.186344299999995,2.3e-4
1985,5,283309.86,65.1612678,2.3000000000000003e-4
1985,6,295825.53,59.16510600000001,2e-4
1985,7,307259.53,67.59709660000001,2.2000000000000003e-4
1985,8,317425.93,73.00796390000001,2.3000000000000003e-4
1985,9,323688.49,51.7901584,1.6e-4
1985,10,326655.56,55.5314452,1.7e-4
1985,11,320546.36,60.9038084,1.9e-4
1985,12,323188.61,74.3333803,2.3e-4
1985,13,322128.97,45.09805579999999,1.4e-4
1985,14,319088.86,89.34488079999998,2.8e-4
1985,15,317869.59,76.28870160000001,2.4e-4
1985,16,314438.06,84.8982762,2.7e-4
1985,17,321136.67,89.9182676,2.8e-4
1985,18,323552.2,103.53670400000001,3.2e-4
1985,19,322619.68,122.5954784,3.8e-4
1985,20,322969.33,122.72834540000001,3.8e-4
1985,21,320417.03,121.75847140000002,3.8e-4
1985,22,309671.02,108.38485700000001,3.5e-4
1985,23,302639.83,111.97673710000001,3.7e-4
1985,24,301270.53,120.50821200000001,4e-4
1985,25,300252.54,120.101016,4e-4
1985,26,293952.87,126.39973409999999,4.3e-4
1985,27,287203.04,97.6490336,3.4e-4
1985,28,272979.43,106.46197769999999,3.9e-4
1985,29,262678.15,105.07126000000001,4e-4
1985,30,257159.73,115.7218785,4.5e-4
1985,31,249997.35,114.99878100000001,4.6e-4
1985,32,251074.97,145.6234826,5.8e-4
1985,33,243192.3,141.051534,5.8e-4
1985,34,242289.05,164.756554,6.8e-4
1985,35,240174.95,156.1137175,6.5e-4
1985,36,250325.41,192.75056569999998,7.7e-4
1985,37,258327.88,185.99607360000002,7.2e-4
1985,38,231051.99,170.9784726,7.400000000000001e-4
1985,39,241123.62,224.2449666,0.00093000000000000005
1985,40,239485.49,234.69578019999997,9.8e-4
1985,41,234651.78,234.65178,0.001
1985,42,222882.01,291.97543310000003,0.0013100000000000002
1985,43,191008.9,244.49139200000002,0.00128
1985,44,203983.11,289.6560162,0.0014200000000000003
1985,45,201653.44,318.6124352,0.00158
1985,46,179308.91,301.2389688,0.00168
1985,47,196878.15,330.755292,0.00168
1985,48,223650.73,447.30146,0.002
1985,49,234956.47,509.8555399,0.00217
1985,50,231248.86,545.7473096,0.00236
1985,51,237173.98,597.6784296000001,0.00252
1985,52,241983.47,711.4314018,0.00294
1985,53,235506.44,730.069964,0.0031
1985,54,239250.72,756.0322752000001,0.0031600000000000005
1985,55,232311.89,871.1695875,0.00375
1985,56,229551.77,920.5025976999999,0.00401
1985,57,221702.25,984.3579900000001,0.00444
1985,58,220604.83,1028.0185078,0.00466
1985,59,213792.65,1128.825192,0.00528
1985,60,214042.32,1284.25392,0.006
1985,61,209157.93,1290.5044281,0.00617
1985,62,204964.84,1459.3496607999998,0.00712
1985,63,199809.53,1526.5448092,0.007639999999999999
1985,64,186360.75,1697.7464325,0.00911
1985,65,182047.6,1767.682196,0.00971
1985,66,162510.93,1787.6202299999998,0.011
1985,67,163756.78,2030.5840719999999,0.0124
1985,68,157982.84,2164.364908,0.0137
1985,69,154528.26,2421.4578342,0.01567
1985,70,157451.81,2769.5773379,0.01759
1985,71,151768.96,2868.433344,0.0189
1985,72,152002.75,3374.4610500000003,0.0222
1985,73,143739.94,3652.4318753999996,0.02541
1985,74,139472.59,3974.968815,0.0285
1985,75,133972.98,4391.6342844,0.03278
1985,76,124563.9,4659.935498999999,0.03741
1985,77,117389.75,5005.4989399999995,0.04264
1985,78,107515.62,5226.3342882,0.04861
1985,79,101130.84,5716.9263851999995,0.05653
1985,80,93827.5,5846.391525,0.06231
1985,81,85295.82,6123.386917800001,0.07179
1985,82,76844.75,6294.3534725,0.08191
1985,83,66446.37,6028.014686399999,0.09072
1985,84,59460.98,6352.2164934,0.10683
1985,85,50691,5876.1007199999995,0.11592
1985,86,37011.33,4996.1594367,0.13499
1985,87,31410.33,4713.1200165,0.15005
1985,88,26792,4340.03608,0.16199
1985,89,22138.33,4218.0160149,0.19053
1985,90,16900.67,3641.0803447999997,0.21544
1985,91,12899.17,2798.9908983,0.21699
1985,92,9740.17,2370.9521814,0.24342
1985,93,7211.83,1892.0236005000002,0.26235
1985,94,5374,1493.00468,0.27782
1985,95,4094.5,1308.35653,0.31954
1985,96,2823.67,982.1288994,0.34782
1985,97,1822,687.29484,0.37722
1985,98,1170,476.8452,0.40756
1985,99,777.83,341.1640163,0.43861
1985,100,1223.51,634.0268654,0.5182032557151147
1986,0,212524.68,1700.19744,0.008
1986,1,222508.94,149.0809898,6.7e-4
1986,2,229898.74,89.6605086,3.9e-4
1986,3,240723.69,60.1809225,2.5e-4
1986,4,252712.25,70.75943,2.8e-4
1986,5,270195.89,56.74113690000001,2.1e-4
1986,6,283168.26,70.79206500000001,2.5e-4
1986,7,296502.46,68.19556580000001,2.3000000000000003e-4
1986,8,307860.94,58.493578600000006,1.9e-4
1986,9,318081.58,66.7971318,2.1e-4
1986,10,324469.15,48.6703725,1.5e-4
1986,11,327363.99,55.6518783,1.7e-4
1986,12,321230.56,64.246112,1.9999999999999998e-4
1986,13,323697.61,71.2134742,2.1999999999999998e-4
1986,14,322413.12,70.9308864,2.2e-4
1986,15,319264.02,92.5865658,2.9e-4
1986,16,317835.06,104.8855698,3.3e-4
1986,17,314281.47,94.28444099999999,3e-4
1986,18,320910.62,115.5278232,3.6e-4
1986,19,322540.89,125.7909471,3.9e-4
1986,20,321215.16,118.84960919999999,3.7e-4
1986,21,321714.14,128.68565600000002,4.000000000000001e-4
1986,22,318995.1,105.26838299999999,3.3e-4
1986,23,308331.73,129.4993266,4.1999999999999996e-4
1986,24,301415.44,132.6227936,4.3999999999999996e-4
1986,25,300060.78,123.0249198,4.1e-4
1986,26,299197.42,125.6629164,4.2e-4
1986,27,293210.21,131.9445945,4.4999999999999993e-4
1986,28,286703.23,131.8834858,4.6e-4
1986,29,272632.17,117.23183309999999,4.3e-4
1986,30,262396.91,125.95051679999999,4.8e-4
1986,31,256902.64,125.8822936,4.9e-4
1986,32,249905.16,137.44783800000002,5.5e-4
1986,33,251054.73,158.1644799,6.3e-4
