year,age,expos,sex
1951,86,1.2225,m
1951,87,0.793,m
1951,88,0.4475,m
1951,89,0.3005,m
1951,90,0.2665,m
1951,91,0.199,m
1951,92,0.145,m
1951,93,0.1175,m
1951,94,0.092,m
1951,95,0.07,m
1951,96,0.0585,m
1951,97,0.057,m
1951,98,0.05,m
1951,99,0.041,m
1951,100+,0.054,m
1952,0,370.325,m
1952,1,323.463,m
1952,2,312.0775,m
1952,3,317.904,m
1952,4,316.2995,m
1952,5,324.927,m
1952,6,307.285,m
1952,7,270.745,m
1952,8,264.4825,m
1952,9,289.327,m
1952,10,307.337,m
1952,11,295.794,m
1952,12,287.5825,m
1952,13,292.6925,m
1952,14,292.1645,m
1952,15,270.7465,m
1952,16,240.896,m
1952,17,213.6325,m
1952,18,188.184,m
1952,19,165.4335,m
1952,20,151.8365,m
1952,21,143.4095,m
1952,22,134.133,m
1952,23,125.2865,m
1952,24,121.318,m
1952,25,122.889,m
1952,26,127.1985,m
1952,27,131.3235,m
1952,28,136.3955,m
1952,29,139.2955,m
1952,30,136.783,m
1952,31,130.8295,m
1952,32,125.832,m
1952,33,121.768,m
1952,34,117.58,m
1952,35,114.892,m
1952,36,113.901,m
1952,37,112.579,m
1952,38,109.788,m
1952,39,108.3005,m
1952,40,108.286,m
1952,41,108.7215,m
1952,42,109.0985,m
1952,43,109.742,m
1952,44,107.9935,m
1952,45,101.4275,m
1952,46,92.136,m
1952,47,83.4545,m
1952,48,74.9775,m
1952,49,68.2935,m
1952,50,65.774,m
1952,51,66.5745,m
1952,52,67.4555,m
1952,53,67.294,m
1952,54,66.5675,m
1952,55,63.2895,m
1952,56,58.7115,m
1952,57,54.8465,m
1952,58,51.2425,m
1952,59,47.8195,m
1952,60,45.2425,m
1952,61,43.4525,m
1952,62,41.597,m
1952,63,39.4645,m
1952,64,36.9595,m
1952,65,33.328,m
1952,66,29.1235,m
1952,67,25.225,m
1952,68,21.5265,m
1952,69,18.265,m
1952,70,16.0075,m
1952,71,14.297,m
1952,72,12.5255,m
1952,73,10.869,m
1952,74,9.3145,m
1952,75,7.582,m
1952,76,5.886,m
1952,77,4.4785,m
1952,78,3.132,m
1952,79,2.2245,m
1952,80,1.9535,m
1952,81,1.9795,m
1952,82,2.0335,m
1952,83,2.102,m
1952,84,2.037,m
1952,85,1.6635,m
1952,86,1.163,m
1952,87,0.8015,m
1952,88,0.5155,m
1952,89,0.293,m
1952,90,0.198,m
1952,91,0.172,m
1952,92,0.1305,m
1952,93,0.098,m
1952,94,0.0805,m
1952,95,0.066,m
1952,96,0.0535,m
1952,97,0.0465,m
1952,98,0.0445,m
1952,99,0.0405,m
1952,100+,0.0575,m
1953,0,390.8355,m
1953,1,344.262,m
1953,2,314.3335,m
1953,3,304.409,m
1953,4,311.285,m
1953,5,311.0025,m
1953,6,320.6945,m
1953,7,304.2595,m
1953,8,268.7885,m
1953,9,263.058,m
1953,10,288.058,m
1953,11,306.1585,m
1953,12,294.779,m
1953,13,286.646,m
1953,14,291.6525,m
1953,15,290.931,m
1953,16,269.418,m
1953,17,239.62,m
1953,18,212.4565,m
1953,19,187.136,m
1953,20,164.525,m
1953,21,151.0135,m
1953,22,142.7075,m
1953,23,133.678,m
1953,24,125.0475,m
1953,25,121.1425,m
1953,26,122.6245,m
1953,27,126.7765,m
1953,28,130.737,m
1953,29,135.6265,m
1953,30,138.4185,m
1953,31,135.9015,m
1953,32,129.993,m
1953,33,124.987,m
1953,34,120.8985,m
1953,35,116.6665,m
1953,36,113.8985,m
1953,37,112.784,m
1953,38,111.3505,m
1953,39,108.4735,m
1953,40,106.873,m
1953,41,106.7195,m
1953,42,107.0035,m
1953,43,107.227,m
1953,44,107.7045,m
1953,45,105.8575,m
1953,46,99.3185,m
1953,47,90.135,m
1953,48,81.5585,m
1953,49,73.212,m
1953,50,66.61,m
1953,51,64.0595,m
1953,52,64.716,m
1953,53,65.45,m
1953,54,65.1565,m
1953,55,64.3185,m
1953,56,61.0265,m
1953,57,56.495,m
1953,58,52.6645,m
1953,59,49.103,m
1953,60,45.7205,m
1953,61,43.149,m
1953,62,41.3185,m
1953,63,39.4185,m
1953,64,37.246,m
1953,65,34.7265,m
1953,66,31.1605,m
1953,67,27.0825,m
1953,68,23.3195,m
1953,69,19.7755,m
1953,70,16.659,m
1953,71,14.4755,m
1953,72,12.801,m
1953,73,11.0905,m
1953,74,9.4955,m
1953,75,8.015,m
1953,76,6.4175,m
1953,77,4.897,m
1953,78,3.662,m
1953,79,2.5255,m
1953,80,1.768,m
1953,81,1.5235,m
1953,82,1.5115,m
1953,83,1.5215,m
1953,84,1.541,m
1953,85,1.464,m
1953,86,1.1745,m
1953,87,0.808,m
1953,88,0.5475,m
1953,89,0.3505,m
1953,90,0.204,m
1953,91,0.141,m
1953,92,0.1215,m
1953,93,0.095,m
1953,94,0.074,m
1953,95,0.063,m
1953,96,0.054,m
1953,97,0.046,m
1953,98,0.042,m
1953,99,0.0395,m
1953,100+,0.061,m
1954,0,413.406,m
1954,1,367.5125,m
1954,2,336.6585,m
1954,3,308.3235,m
1954,4,299.1775,m
1954,5,306.6085,m
1954,6,307.137,m
1954,7,317.5805,m
1954,8,302.1045,m
1954,9,267.4365,m
1954,10,262.035,m
1954,11,287.0725,m
1954,12,305.213,m
1954,13,293.938,m
1954,14,285.8515,m
1954,15,290.8005,m
1954,16,290.0345,m
1954,17,268.631,m
1954,18,239.069,m
1954,19,212.166,m
1954,20,187.1555,m
1954,21,164.8395,m
1954,22,151.5405,m
1954,23,143.399,m
1954,24,134.513,m
1954,25,125.954,m
1954,26,122.027,m
1954,27,123.4015,m
1954,28,127.4145,m
1954,29,131.234,m
1954,30,135.968,m
1954,31,138.642,m
1954,32,136.052,m
1954,33,130.091,m
1954,34,125.0025,m
1954,35,120.823,m
1954,36,116.4875,m
1954,37,113.597,m
1954,38,112.334,m
1954,39,110.7665,m
1954,40,107.773,m
1954,41,106.039,m
1954,42,105.736,m
1954,43,105.863,m
1954,44,105.935,m
1954,45,106.2545,m
1954,46,104.3055,m
1954,47,97.7605,m
1954,48,88.637,m
1954,49,80.12,m
1954,50,71.851,m
1954,51,65.2895,m
1954,52,62.687,m
1954,53,63.202,m
1954,54,63.7955,m
1954,55,63.38,m
1954,56,62.4415,m
1954,57,59.135,m
1954,58,54.6415,m
1954,59,50.8335,m
1954,60,47.297,m
1954,61,43.937,m
1954,62,41.3525,m
1954,63,39.4685,m
1954,64,37.5155,m
1954,65,35.303,m
1954,66,32.769,m
1954,67,29.265,m
1954,68,25.304,m
1954,69,21.6625,m
1954,70,18.255,m
1954,71,15.2645,m
1954,72,13.1475,m
1954,73,11.508,m
1954,74,9.8535,m
1954,75,8.3205,m
1954,76,6.915,m
1954,77,5.4445,m
1954,78,4.0825,m
1954,79,3.0015,m
1954,80,2.0425,m
1954,81,1.4105,m
1954,82,1.195,m
1954,83,1.1605,m
1954,84,1.145,m
1954,85,1.1365,m
1954,86,1.0595,m
1954,87,0.8355,m
1954,88,0.567,m
1954,89,0.38,m
1954,90,0.244,m
1954,91,0.1475,m
1954,92,0.1055,m
1954,93,0.091,m
1954,94,0.0735,m
1954,95,0.06,m
1954,96,0.053,m
1954,97,0.0465,m
1954,98,0.042,m
1954,99,0.0385,m
1954,100+,0.063,m
1955,0,434.147,m
1955,1,392.024,m
1955,2,360.8795,m
1955,3,331.411,m
1955,4,304.0215,m
1955,5,295.4165,m
1955,6,303.332,m
1955,7,304.5195,m
1955,8,315.531,m
1955,9,300.692,m
1955,10,266.4725,m
1955,11,261.2285,m
1955,12,286.271,m
1955,13,304.4225,m
1955,14,293.2375,m
1955,15,285.2265,m
1955,16,290.1895,m
1955,17,289.477,m
1955,18,268.295,m
1955,19,239.0775,m
1955,20,212.5455,m
1955,21,187.888,m
1955,22,165.861,m
1955,23,152.7355,m
1955,24,144.6765,m
1955,25,135.8275,m
1955,26,127.2645,m
1955,27,123.2785,m
1955,28,124.5475,m
1955,29,128.431,m
1955,30,132.118,m
1955,31,136.7075,m
1955,32,139.245,m
1955,33,136.544,m
1955,34,130.487,m
1955,35,125.2885,m
1955,36,120.9885,m
1955,37,116.53,m
1955,38,113.504,m
1955,39,112.092,m
1955,40,110.381,m
1955,41,107.263,m
1955,42,105.3955,m
1955,43,104.9455,m
1955,44,104.9235,m
1955,45,104.851,m
1955,46,105.024,m
1955,47,102.969,m
1955,48,96.4045,m
1955,49,87.321,m
1955,50,78.846,m
1955,51,70.632,m
1955,52,64.099,m
1955,53,61.4425,m
1955,54,61.826,m
1955,55,62.2835,m
1955,56,61.7575,m
1955,57,60.7255,m
1955,58,57.404,m
1955,59,52.943,m
1955,60,49.153,m
1955,61,45.6335,m
1955,62,42.285,m
1955,63,39.681,m
1955,64,37.741,m
1955,65,35.737,m
1955,66,33.4895,m
1955,67,30.9485,m
1955,68,27.5085,m
1955,69,23.6625,m
1955,70,20.137,m
1955,71,16.8555,m
1955,72,13.985,m
1955,73,11.9335,m
1955,74,10.3315,m
1955,75,8.7355,m
1955,76,7.27,m
1955,77,5.943,m
1955,78,4.5985,m
1955,79,3.3875,m
1955,80,2.4485,m
1955,81,1.643,m
1955,82,1.122,m
1955,83,0.9345,m
1955,84,0.889,m
1955,85,0.86,m
1955,86,0.8365,m
1955,87,0.7645,m
1955,88,0.5935,m
1955,89,0.399,m
1955,90,0.2655,m
1955,91,0.1735,m
1955,92,0.109,m
1955,93,0.081,m
1955,94,0.0705,m
1955,95,0.0595,m
1955,96,0.0505,m
1955,97,0.045,m
1955,98,0.041,m
1955,99,0.0375,m
1955,100+,0.063,m
1956,0,455.1495,m
1956,1,414.411,m
1956,2,386.141,m
1956,3,356.216,m
1956,4,327.587,m
1956,5,300.902,m
1956,6,292.803,m
1956,7,301.131,m
1956,8,302.785,m
1956,9,314.146,m
1956,10,299.6555,m
1956,11,265.7095,m
1956,12,260.566,m
1956,13,285.5805,m
1956,14,303.697,m
1956,15,292.5535,m
1956,16,284.566,m
1956,17,289.5,m
1956,18,288.827,m
1956,19,267.8755,m
1956,20,238.998,m
1956,21,212.7955,m
1956,22,188.422,m
1956,23,166.607,m
1956,24,153.587,m
1956,25,145.561,m
1956,26,136.715,m
1956,27,128.1295,m
1956,28,124.085,m
1956,29,125.2595,m
1956,30,129.03,m
1956,31,132.603,m
1956,32,137.0665,m
1956,33,139.482,m
1956,34,136.682,m
1956,35,130.54,m
1956,36,125.246,m
1956,37,120.8385,m
1956,38,116.2735,m
1956,39,113.1305,m
1956,40,111.5885,m
1956,41,109.7525,m
1956,42,106.527,m
1956,43,104.5425,m
1956,44,103.961,m
1956,45,103.805,m
1956,46,103.603,m
1956,47,103.6465,m
1956,48,101.502,m
1956,49,94.933,m
1956,50,85.903,m
1956,51,77.4815,m
1956,52,69.3285,m
1956,53,62.83,m
1956,54,60.1245,m
1956,55,60.382,m
1956,56,60.7115,m
1956,57,60.0835,m
1956,58,58.9685,m
1956,59,55.6405,m
1956,60,51.22,m
1956,61,47.453,m
1956,62,43.9505,m
1956,63,40.615,m
1956,64,37.991,m
1956,65,36.0015,m
1956,66,33.955,m
1956,67,31.6855,m
1956,68,29.151,m
1956,69,25.7855,m
1956,70,22.058,m
1956,71,18.651,m
1956,72,15.497,m
1956,73,12.748,m
1956,74,10.7675,m
1956,75,9.2095,m
1956,76,7.68,m
1956,77,6.2915,m
1956,78,5.0545,m
1956,79,3.8385,m
1956,80,2.7755,m
1956,81,1.97,m
1956,82,1.303,m
1956,83,0.8785,m
1956,84,0.7195,m
1956,85,0.6705,m
1956,86,0.6355,m
1956,87,0.6065,m
1956,88,0.5435,m
1956,89,0.415,m
1956,90,0.2765,m
1956,91,0.184,m
1956,92,0.121,m
1956,93,0.079,m
1956,94,0.0615,m
1956,95,0.054,m
1956,96,0.046,m
1956,97,0.0405,m
1956,98,0.0365,m
1956,99,0.0335,m
1956,100+,0.0585,m
1957,0,476.6805,m
1957,1,436.603,m
1957,2,409.106,m
1957,3,381.8955,m
1957,4,352.7275,m
1957,5,324.7155,m
1957,6,298.605,m
1957,7,290.9045,m
1957,8,299.523,m
1957,9,301.4875,m
1957,10,313.071,m
1957,11,298.8155,m
1957,12,265.064,m
1957,13,259.9775,m
1957,14,284.92,m
1957,15,302.943,m
1957,16,291.785,m
1957,17,283.7805,m
1957,18,288.6695,m
1957,19,288.0495,m
1957,20,267.342,m
1957,21,238.7795,m
1957,22,212.8525,m
1957,23,188.695,m
1957,24,167.03,m
1957,25,154.0715,m
1957,26,146.0495,m
1957,27,137.193,m
1957,28,128.587,m
1957,29,124.4935,m
1957,30,125.5885,m
1957,31,129.2655,m
1957,32,132.7395,m
1957,33,137.0895,m
1957,34,139.394,m
1957,35,136.5045,m
1957,36,130.2895,m
1957,37,124.9095,m
1957,38,120.41,m
1957,39,115.754,m
1957,40,112.5115,m
1957,41,110.855,m
1957,42,108.9075,m
1957,43,105.589,m
1957,44,103.5005,m
1957,45,102.8,m
1957,46,102.5235,m
1957,47,102.207,m
1957,48,102.1335,m
1957,49,99.913,m
1957,50,93.3525,m
1957,51,84.3865,m
1957,52,76.026,m
1957,53,67.939,m
1957,54,61.48,m
1957,55,58.73,m
1957,56,58.868,m
1957,57,59.075,m
1957,58,58.354,m
1957,59,57.1645,m
1957,60,53.8385,m
1957,61,49.4615,m
1957,62,45.7185,m
1957,63,42.2335,m
1957,64,38.91,m
1957,65,36.271,m
1957,66,34.2405,m
1957,67,32.1625,m
1957,68,29.8845,m
1957,69,27.3675,m
1957,70,24.0825,m
1957,71,20.4765,m
1957,72,17.191,m
1957,73,14.1675,m
1957,74,11.5435,m
1957,75,9.6385,m
1957,76,8.134,m
1957,77,6.682,m
1957,78,5.3815,m
1957,79,4.2425,m
1957,80,3.159,m
1957,81,2.239,m
1957,82,1.559,m
1957,83,1.0145,m
1957,84,0.6745,m
1957,85,0.543,m
1957,86,0.4955,m
1957,87,0.461,m
1957,88,0.4315,m
1957,89,0.378,m
1957,90,0.2845,m
1957,91,0.1875,m
1957,92,0.1245,m
1957,93,0.0825,m
1957,94,0.057,m
1957,95,0.045,m
1957,96,0.0395,m
1957,97,0.035,m
1957,98,0.0305,m
1957,99,0.028,m
1957,100+,0.052,m
1958,0,495.8645,m
1958,1,458.883,m
1958,2,431.6555,m
1958,3,405.1335,m
1958,4,378.596,m
1958,5,349.979,m
1958,6,322.443,m
1958,7,296.7535,m
1958,8,289.334,m
1958,9,298.153,m
1958,10,300.3825,m
1958,11,312.1555,m
1958,12,298.064,m
1958,13,264.465,m
1958,14,259.4085,m
1958,15,284.2425,m
1958,16,302.128,m
1958,17,290.9435,m
1958,18,282.9435,m
1958,19,287.832,m
1958,20,287.3135,m
1958,21,266.8665,m
1958,22,238.5975,m
1958,23,212.901,m
1958,24,188.9115,m
1958,25,167.3565,m
1958,26,154.4305,m
1958,27,146.395,m
1958,28,137.5205,m
1958,29,128.893,m
1958,30,124.7535,m
1958,31,125.7735,m
1958,32,129.355,m
1958,33,132.728,m
1958,34,136.9615,m
1958,35,139.1485,m
1958,36,136.165,m
1958,37,129.8735,m
1958,38,124.4105,m
1958,39,119.8205,m
1958,40,115.0805,m
1958,41,111.742,m
1958,42,109.9735,m
1958,43,107.917,m
1958,44,104.509,m
1958,45,102.3205,m
1958,46,101.5055,m
1958,47,101.1135,m
1958,48,100.686,m
1958,49,100.5015,m
1958,50,98.209,m
1958,51,91.664,m
1958,52,82.767,m
1958,53,74.4715,m
1958,54,66.4545,m
1958,55,60.04,m
1958,56,57.249,m
1958,57,57.269,m
1958,58,57.355,m
1958,59,56.5455,m
1958,60,55.284,m
1958,61,51.9605,m
1958,62,47.6285,m
1958,63,43.9095,m
1958,64,40.4405,m
1958,65,37.133,m
1958,66,34.486,m
1958,67,32.423,m
1958,68,30.3255,m
1958,69,28.0495,m
1958,70,25.556,m
1958,71,22.356,m
1958,72,18.878,m
1958,73,15.721,m
1958,74,12.834,m
1958,75,10.3425,m
1958,76,8.5245,m
1958,77,7.0865,m
1958,78,5.7245,m
1958,79,4.5245,m
1958,80,3.495,m
1958,81,2.547,m
1958,82,1.767,m
1958,83,1.2055,m
1958,84,0.7705,m
1958,85,0.5065,m
1958,86,0.4005,m
1958,87,0.358,m
1958,88,0.327,m
1958,89,0.2985,m
1958,90,0.2565,m
1958,91,0.1895,m
1958,92,0.125,m
1958,93,0.083,m
1958,94,0.057,m
1958,95,0.041,m
1958,96,0.0335,m
1958,97,0.0305,m
1958,98,0.027,m
1958,99,0.024,m
1958,100+,0.046,m
1959,0,510.034,m
1959,1,478.629,m
1959,2,454.1605,m
1959,3,427.84,m
1959,4,401.953,m
1959,5,375.903,m
1959,6,347.708,m
1959,7,320.535,m
1959,8,295.171,m
1959,9,287.971,m
1959,10,296.9755,m
1959,11,299.428,m
1959,12,311.3215,m
1959,13,297.3415,m
1959,14,263.857,m
1959,15,258.792,m
1959,16,283.4625,m
1959,17,301.173,m
1959,18,289.973,m
1959,19,282.014,m
1959,20,286.9415,m
1959,21,286.5465,m
1959,22,266.342,m
1959,23,238.3205,m
1959,24,212.8065,m
1959,25,188.9445,m
1959,26,167.4715,m
1959,27,154.563,m
1959,28,146.511,m
1959,29,137.6225,m
1959,30,128.981,m
1959,31,124.8025,m
1959,32,125.751,m
1959,33,129.2405,m
1959,34,132.513,m
1959,35,136.6265,m
1959,36,138.6935,m
1959,37,135.616,m
1959,38,129.2525,m
1959,39,123.712,m
1959,40,119.0405,m
1959,41,114.2235,m
1959,42,110.7945,m
1959,43,108.918,m
1959,44,106.7565,m
1959,45,103.266,m
1959,46,100.983,m
1959,47,100.0595,m
1959,48,99.5575,m
1959,49,99.026,m
1959,50,98.735,m
1959,51,96.3775,m
1959,52,89.8525,m
1959,53,81.03,m
1959,54,72.804,m
1959,55,64.863,m
1959,56,58.4985,m
1959,57,55.67,m
1959,58,55.574,m
1959,59,55.5435,m
1959,60,54.648,m
1959,61,53.3165,m
1959,62,49.9965,m
1959,63,45.7085,m
1959,64,42.014,m
1959,65,38.5645,m
1959,66,35.2805,m
1959,67,32.635,m
1959,68,30.5525,m
1959,69,28.445,m
1959,70,26.1785,m
1959,71,23.714,m
1959,72,20.6065,m
1959,73,17.2645,m
1959,74,14.243,m
1959,75,11.5015,m
1959,76,9.152,m
1959,77,7.433,m
1959,78,6.076,m
1959,79,4.818,m
1959,80,3.731,m
1959,81,2.8185,m
1959,82,2.007,m
1959,83,1.3605,m
1959,84,0.907,m
1959,85,0.5705,m
1959,86,0.369,m
1959,87,0.2865,m
1959,88,0.251,m
1959,89,0.2235,m
1959,90,0.1995,m
1959,91,0.1675,m
1959,92,0.123,m
1959,93,0.0805,m
1959,94,0.0545,m
1959,95,0.039,m
1959,96,0.0295,m
1959,97,0.0255,m
1959,98,0.023,m
1959,99,0.0205,m
1959,100+,0.039,m
1960,0,519.986,m
1960,1,493.2595,m
1960,2,474.0295,m
1960,3,450.408,m
1960,4,424.695,m
1960,5,399.2885,m
1960,6,373.646,m
1960,7,345.8155,m
1960,8,318.9545,m
1960,9,293.864,m
1960,10,286.837,m
1960,11,295.966,m
1960,12,298.561,m
1960,13,310.5075,m
1960,14,296.5815,m
1960,15,263.1595,m
1960,16,258.0335,m
1960,17,282.4855,m
1960,18,300.002,m
1960,19,288.811,m
1960,20,280.9235,m
1960,21,285.904,m
1960,22,285.6145,m
1960,23,265.606,m
1960,24,237.7805,m
1960,25,212.4065,m
1960,26,188.646,m
1960,27,167.2445,m
1960,28,154.357,m
1960,29,146.3,m
1960,30,137.412,m
1960,31,128.77,m
1960,32,124.565,m
1960,33,125.453,m
1960,34,128.8585,m
1960,35,132.035,m
1960,36,136.0345,m
1960,37,137.986,m
1960,38,134.8235,m
1960,39,128.4005,m
1960,40,122.7965,m
1960,41,118.056,m
1960,42,113.1715,m
1960,43,109.663,m
1960,44,107.6875,m
1960,45,105.4315,m
1960,46,101.8685,m
1960,47,99.502,m
1960,48,98.4805,m
1960,49,97.879,m
1960,50,97.2525,m
1960,51,96.863,m
1960,52,94.4435,m
1960,53,87.9415,m
1960,54,79.198,m
1960,55,71.0465,m
1960,56,63.189,m
1960,57,56.8825,m
1960,58,54.0245,m
1960,59,53.819,m
1960,60,53.677,m
1960,61,52.6995,m
1960,62,51.2955,m
1960,63,47.9775,m
1960,64,43.7355,m
1960,65,40.0675,m
1960,66,36.646,m
1960,67,33.397,m
1960,68,30.766,m
1960,69,28.6745,m
1960,70,26.566,m
1960,71,24.3115,m
1960,72,21.8825,m
1960,73,18.874,m
1960,74,15.671,m
1960,75,12.792,m
1960,76,10.2035,m
1960,77,8.006,m
1960,78,6.397,m
1960,79,5.1355,m
1960,80,3.9915,m
1960,81,3.0235,m
1960,82,2.23,m
1960,83,1.5485,m
1960,84,1.023,m
1960,85,0.6655,m
1960,86,0.4095,m
1960,87,0.261,m
1960,88,0.1985,m
1960,89,0.1695,m
1960,90,0.1475,m
1960,91,0.1285,m
1960,92,0.106,m
1960,93,0.0755,m
1960,94,0.05,m
1960,95,0.0345,m
1960,96,0.0255,m
1960,97,0.0205,m
1960,98,0.0175,m
1960,99,0.016,m
1960,100+,0.031,m
1961,0,532.05,m
1961,1,502.9725,m
1961,2,488.1615,m
1961,3,472.542,m
1961,4,446.3285,m
1961,5,421.5225,m
1961,6,399.9615,m
1961,7,371.905,m
1961,8,342.471,m
1961,9,319.3995,m
1961,10,292.0875,m
1961,11,287.408,m
1961,12,295.2305,m
1961,13,297.5325,m
1961,14,309.0035,m
1961,15,289.7485,m
1961,16,260.9295,m
1961,17,257.635,m
1961,18,281.8095,m
1961,19,294.6825,m
1961,20,283.0885,m
1961,21,275.9835,m
1961,22,281.442,m
1961,23,279.7735,m
1961,24,261.093,m
1961,25,234.5055,m
1961,26,211.4135,m
1961,27,188.7995,m
1961,28,167.865,m
1961,29,156.294,m
1961,30,147.185,m
1961,31,138.1945,m
1961,32,130.587,m
1961,33,126.024,m
1961,34,126.527,m
1961,35,129.014,m
1961,36,131.7725,m
1961,37,135.606,m
1961,38,137.66,m
1961,39,134.309,m
1961,40,127.6225,m
1961,41,122.2915,m
1961,42,116.4825,m
1961,43,111.8205,m
1961,44,108.7585,m
1961,45,106.8525,m
1961,46,104.081,m
1961,47,100.203,m
1961,48,97.9515,m
1961,49,96.964,m
1961,50,96.137,m
1961,51,95.2575,m
1961,52,94.5955,m
1961,53,91.5265,m
1961,54,84.67,m
1961,55,76.765,m
1961,56,68.789,m
1961,57,60.6325,m
1961,58,54.733,m
1961,59,52.3915,m
1961,60,52.4155,m
1961,61,51.7225,m
1961,62,50.299,m
1961,63,48.817,m
1961,64,45.555,m
1961,65,41.253,m
1961,66,37.7005,m
1961,67,34.332,m
1961,68,31.183,m
1961,69,28.721,m
1961,70,26.767,m
1961,71,24.6125,m
1961,72,22.334,m
1961,73,20.0615,m
1961,74,17.065,m
1961,75,14.098,m
1961,76,11.4015,m
1961,77,8.979,m
1961,78,6.953,m
1961,79,5.474,m
1961,80,4.328,m
1961,81,3.3105,m
1961,82,2.4645,m
1961,83,1.78,m
1961,84,1.209,m
1961,85,0.778,m
1961,86,0.4925,m
1961,87,0.295,m
1961,88,0.181,m
1961,89,0.1315,m
1961,90,0.1085,m
1961,91,0.0925,m
1961,92,0.0785,m
1961,93,0.0625,m
1961,94,0.0435,m
1961,95,0.028,m
1961,96,0.0195,m
1961,97,0.0145,m
1961,98,0.0115,m
1961,99,0.01,m
1961,100+,0.022,m
1962,0,536.8485,m
1962,1,512.9275,m
1962,2,498.152,m
1962,3,488.734,m
1962,4,470.748,m
1962,5,442.2135,m
1962,6,421.666,m
1962,7,401.13,m
1962,8,368.695,m
1962,9,341.137,m
1962,10,319.3695,m
1962,11,292.012,m
1962,12,288.2565,m
1962,13,294.356,m
1962,14,295.851,m
1962,15,301.463,m
1962,16,281.414,m
1962,17,259.1105,m
1962,18,257.6105,m
1962,19,277.0635,m
1962,20,284.893,m
1962,21,273.6365,m
1962,22,267.7665,m
1962,23,272.247,m
1962,24,270.354,m
1962,25,254.053,m
1962,26,230.844,m
1962,27,211.0735,m
1962,28,189.9935,m
1962,29,170.812,m
1962,30,159.502,m
1962,31,149.23,m
1962,32,141.1625,m
1962,33,134.2495,m
1962,34,128.9945,m
1962,35,128.27,m
1962,36,129.507,m
1962,37,131.787,m
1962,38,135.6625,m
1962,39,137.704,m
1962,40,133.9505,m
1962,41,127.33,m
1962,42,121.267,m
1962,43,114.6715,m
1962,44,110.753,m
1962,45,108.301,m
1962,46,106.038,m
1962,47,102.503,m
1962,48,98.5045,m
1962,49,96.497,m
1962,50,95.415,m
1962,51,94.203,m
1962,52,92.895,m
1962,53,91.3715,m
1962,54,87.27,m
1962,55,80.8135,m
1962,56,73.8445,m
1962,57,65.658,m
1962,58,57.5495,m
1962,59,52.604,m
1962,60,51.1185,m
1962,61,50.932,m
1962,62,49.326,m
1962,63,47.45,m
1962,64,45.9415,m
1962,65,42.628,m
1962,66,38.3525,m
1962,67,34.9385,m
1962,68,31.687,m
1962,69,28.792,m
1962,70,26.644,m
1962,71,24.784,m
1962,72,22.544,m
1962,73,20.3615,m
1962,74,18.159,m
1962,75,15.2705,m
1962,76,12.5775,m
1962,77,10.0765,m
1962,78,7.8405,m
1962,79,6.004,m
1962,80,4.674,m
1962,81,3.6575,m
1962,82,2.7715,m
1962,83,2.039,m
1962,84,1.45,m
1962,85,0.9655,m
1962,86,0.6085,m
1962,87,0.374,m
1962,88,0.2145,m
1962,89,0.1235,m
1962,90,0.083,m
1962,91,0.0665,m
1962,92,0.0555,m
1962,93,0.046,m
1962,94,0.0355,m
1962,95,0.023,m
1962,96,0.014,m
1962,97,0.009,m
1962,98,0.0065,m
1962,99,0.0055,m
1962,100+,0.0135,m
1963,0,532.717,m
1963,1,516.3945,m
1963,2,507.4895,m
1963,3,499.385,m
1963,4,490.04,m
1963,5,469.4925,m
1963,6,438.5355,m
1963,7,422.183,m
1963,8,402.6125,m
1963,9,365.7465,m
1963,10,340.0195,m
1963,11,319.507,m
1963,12,292.04,m
1963,13,289.152,m
1963,14,293.476,m
1963,15,294.1025,m
1963,16,293.8,m
1963,17,272.9325,m
1963,18,257.1645,m
1963,19,257.496,m
1963,20,272.2825,m
1963,21,275.132,m
1963,22,264.254,m
1963,23,259.63,m
1963,24,263.124,m
1963,25,260.9855,m
1963,26,247.0385,m
1963,27,227.1895,m
1963,28,210.7325,m
1963,29,191.184,m
1963,30,173.7565,m
1963,31,162.708,m
1963,32,151.2685,m
1963,33,144.1195,m
1963,34,137.8925,m
1963,35,131.9365,m
1963,36,129.975,m
1963,37,129.9495,m
1963,38,131.741,m
1963,39,135.649,m
1963,40,137.672,m
1963,41,133.514,m
1963,42,126.958,m
1963,43,120.162,m
1963,44,112.7795,m
1963,45,109.6035,m
1963,46,107.7625,m
1963,47,105.1435,m
1963,48,100.8465,m
1963,49,96.732,m
1963,50,94.9725,m
1963,51,93.799,m
1963,52,92.2,m
1963,53,90.4605,m
1963,54,88.0695,m
1963,55,82.93,m
1963,56,76.8735,m
1963,57,70.8455,m
1963,58,62.456,m
1963,59,54.4045,m
1963,60,50.421,m
1963,61,49.7945,m
1963,62,49.397,m
1963,63,46.873,m
1963,64,44.5405,m
1963,65,43.0025,m
1963,66,39.6405,m
1963,67,35.401,m
1963,68,32.137,m
1963,69,29.0135,m
1963,70,26.3805,m
1963,71,24.55,m
1963,72,22.787,m
1963,73,20.467,m
1963,74,18.385,m
1963,75,16.259,m
1963,76,13.485,m
1963,77,11.0785,m
1963,78,8.785,m
1963,79,6.749,m
1963,80,5.1115,m
1963,81,3.9395,m
1963,82,3.06,m
1963,83,2.3075,m
1963,84,1.688,m
1963,85,1.188,m
1963,86,0.7825,m
1963,87,0.4865,m
