Country,Year,Sex,Age,Exposure,M
USA,1950,female,46,932259.64,0.004795
USA,1950,total,46,1858494.28,0.006197
USA,1950,male,47,909410.45,0.00832
USA,1950,female,47,913891.79,0.005182
USA,1950,total,47,1823302.24,0.006747
USA,1950,male,48,897389.44,0.009073
USA,1950,female,48,899424.7,0.005593
USA,1950,total,48,1796814.13,0.007331
USA,1950,male,49,866723.01,0.010122
USA,1950,female,49,870097.74,0.006154
USA,1950,total,49,1736820.75,0.008134
USA,1950,male,50,859932.94,0.010991
USA,1950,female,50,863774.79,0.006602
USA,1950,total,50,1723707.72,0.008792
USA,1950,male,51,849180.97,0.011951
USA,1950,female,51,854032.82,0.007085
USA,1950,total,51,1703213.79,0.009511
USA,1950,male,52,829577.9,0.013087
USA,1950,female,52,833459.79,0.007672
USA,1950,total,52,1663037.69,0.010373
USA,1950,male,53,805323.7,0.014374
USA,1950,female,53,807839.53,0.008334
USA,1950,total,53,1613163.23,0.011349
USA,1950,male,54,787758.1,0.015622
USA,1950,female,54,788350.59,0.008963
USA,1950,total,54,1576108.7,0.012291
USA,1950,male,55,769629,0.016946
USA,1950,female,55,769725.31,0.009614
USA,1950,total,55,1539354.31,0.01328
USA,1950,male,56,747986.37,0.018402
USA,1950,female,56,746497.86,0.010395
USA,1950,total,56,1494484.23,0.014402
USA,1950,male,57,727420.18,0.019886
USA,1950,female,57,724731.8,0.011246
USA,1950,total,57,1452151.98,0.015574
USA,1950,male,58,712014,0.021274
USA,1950,female,58,708403.76,0.012101
USA,1950,total,58,1420417.77,0.016699
USA,1950,male,59,690255.55,0.022904
USA,1950,female,59,685951.13,0.013157
USA,1950,total,59,1376206.67,0.018045
USA,1950,male,60,655808.81,0.025086
USA,1950,female,60,650320.9,0.014621
USA,1950,total,60,1306129.71,0.019875
USA,1950,male,61,632946.1,0.02698
USA,1950,female,61,626687.55,0.015985
USA,1950,total,61,1259633.66,0.02151
USA,1950,male,62,612555.29,0.028873
USA,1950,female,62,608846.44,0.017332
USA,1950,total,62,1221401.73,0.02312
USA,1950,male,63,587740.9,0.0311
USA,1950,female,63,590096.73,0.018833
USA,1950,total,63,1177837.63,0.024954
USA,1950,male,64,561825.55,0.03356
USA,1950,female,64,571962.38,0.020454
USA,1950,total,64,1133787.93,0.026949
USA,1950,male,65,540202.27,0.035903
USA,1950,female,65,558853.54,0.022009
USA,1950,total,65,1099055.81,0.028838
USA,1950,male,66,517499.03,0.038293
USA,1950,female,66,545766.85,0.023587
USA,1950,total,66,1063265.88,0.030744
USA,1950,male,67,492884.36,0.040781
USA,1950,female,67,526950.43,0.025444
USA,1950,total,67,1019834.78,0.032856
USA,1950,male,68,458073.38,0.044198
USA,1950,female,68,494368.91,0.028125
USA,1950,total,68,952442.28,0.035855
USA,1950,male,69,427173.51,0.047412
USA,1950,female,69,462713.11,0.031039
USA,1950,total,69,889886.62,0.038899
USA,1950,male,70,392333.52,0.051336
USA,1950,female,70,426997.67,0.034614
USA,1950,total,70,819331.19,0.042621
USA,1950,male,71,357837.03,0.055838
USA,1950,female,71,390316.8,0.038818
USA,1950,total,71,748153.83,0.046958
USA,1950,male,72,323554.2,0.061169
USA,1950,female,72,353907.58,0.043724
USA,1950,total,72,677461.78,0.052056
USA,1950,male,73,297384.23,0.065817
USA,1950,female,73,327900.31,0.048029
USA,1950,total,73,625284.53,0.056489
USA,1950,male,74,270640,0.071405
USA,1950,female,74,301516.61,0.052981
USA,1950,total,74,572156.62,0.061696
USA,1950,male,75,247219.14,0.076982
USA,1950,female,75,277834.99,0.058095
USA,1950,total,75,525054.13,0.066987
USA,1950,male,76,222418.61,0.083746
USA,1950,female,76,252523.78,0.064152
USA,1950,total,76,474942.39,0.073328
USA,1950,male,77,198727.56,0.091053
USA,1950,female,77,228183.25,0.070735
USA,1950,total,77,426910.8,0.080193
USA,1950,male,78,177557.63,0.098197
USA,1950,female,78,206612.03,0.077259
USA,1950,total,78,384169.66,0.086936
USA,1950,male,79,156508.75,0.106377
USA,1950,female,79,184889.88,0.084732
USA,1950,total,79,341398.63,0.094655
USA,1950,male,80,138338.88,0.113768
USA,1950,female,80,174014.72,0.087598
USA,1950,total,80,312353.61,0.099188
USA,1950,male,81,117162.17,0.125616
USA,1950,female,81,149804.85,0.09788
USA,1950,total,81,266967.02,0.110052
USA,1950,male,82,98647.09,0.137756
USA,1950,female,82,128438.22,0.108355
USA,1950,total,82,227085.31,0.121127
USA,1950,male,83,82976.6,0.148885
USA,1950,female,83,109831.12,0.118414
USA,1950,total,83,192807.72,0.131527
USA,1950,male,84,67913.05,0.16214
USA,1950,female,84,91495.51,0.130374
USA,1950,total,84,159408.56,0.143908
USA,1950,male,85,53582.52,0.179112
USA,1950,female,85,73991.91,0.144909
USA,1950,total,85,127574.43,0.159275
USA,1950,male,86,41997.91,0.19652
USA,1950,female,86,59542.49,0.160038
USA,1950,total,86,101540.4,0.175127
USA,1950,male,87,33662.69,0.208401
USA,1950,female,87,48688.3,0.172223
USA,1950,total,87,82350.99,0.187012
USA,1950,male,88,27273.3,0.215707
USA,1950,female,88,40414.55,0.180398
USA,1950,total,88,67687.85,0.194625
USA,1950,male,89,21684.51,0.223962
USA,1950,female,89,33065.37,0.188881
USA,1950,total,89,54749.88,0.202775
USA,1950,male,90,16260.02,0.242085
USA,1950,female,90,25506.99,0.206035
USA,1950,total,90,41767.01,0.220069
USA,1950,male,91,11481.38,0.272146
USA,1950,female,91,18600.07,0.233567
USA,1950,total,91,30081.45,0.248292
USA,1950,male,92,8056.76,0.300617
USA,1950,female,92,13522.55,0.260191
USA,1950,total,92,21579.31,0.275284
USA,1950,male,93,5723.7,0.319451
USA,1950,female,93,9961.67,0.278826
USA,1950,total,93,15685.37,0.29365
USA,1950,male,94,4065.47,0.330577
USA,1950,female,94,7198.89,0.294733
USA,1950,total,94,11264.36,0.30767
USA,1950,male,95,2821.76,0.341035
USA,1950,female,95,4986.06,0.311774
USA,1950,total,95,7807.82,0.322349
USA,1950,male,96,1894.9,0.347618
USA,1950,female,96,3374.13,0.323035
USA,1950,total,96,5269.02,0.331876
USA,1950,male,97,1259.03,0.339055
USA,1950,female,97,2297.1,0.318497
USA,1950,total,97,3556.13,0.325776
USA,1950,male,98,863.47,0.309055
USA,1950,female,98,1612.65,0.297331
USA,1950,total,98,2476.12,0.30142
USA,1950,male,99,664.21,0.26898300000000003
USA,1950,female,99,1215.78,0.274351
USA,1950,total,99,1879.98,0.272455
USA,1950,male,100,495.22,0.389424
USA,1950,female,100,908.38,0.363879
USA,1950,total,100,1403.6,0.372892
USA,1950,male,101,323.45,0.398151
USA,1950,female,101,606.77,0.373022
USA,1950,total,101,930.22,0.38176
USA,1950,male,102,211.25,0.393796
USA,1950,female,102,391.16,0.381612
USA,1950,total,102,602.41,0.385884
USA,1950,male,103,143.41,0.361481
USA,1950,female,103,266.52,0.352621
USA,1950,total,103,409.93,0.355721
USA,1950,male,104,102.71,0.315062
USA,1950,female,104,188.12,0.311764
USA,1950,total,104,290.83,0.312928
USA,1950,male,105,75.04,0.26481
USA,1950,female,105,136.67,0.268231
USA,1950,total,105,211.71,0.267018
USA,1950,male,106,54.73,0.214129
USA,1950,female,106,98.88,0.221593
USA,1950,total,106,153.61,0.218933
USA,1950,male,107,39.23,0.173869
USA,1950,female,107,66.6,0.18994
USA,1950,total,107,105.83,0.183983
USA,1950,male,108,27.14,0.145901
USA,1950,female,108,44.32,0.165858
USA,1950,total,108,71.46,0.158278
USA,1950,male,109,19.55,0.114568
USA,1950,female,109,32.09,0.13057
USA,1950,total,109,51.64,0.124512
USA,1950,male,110,48.38,0.039476
USA,1950,female,110,97.73,0.042568
USA,1950,total,110,146.11,0.041545
USA,1951,male,0,1682301.25,0.036571
USA,1951,female,0,1623527.82,0.027885
USA,1951,total,0,3305829.07,0.032306
USA,1951,male,1,1692702.22,0.002497
USA,1951,female,1,1620534.99,0.002325
USA,1951,total,1,3313237.21,0.002413
USA,1951,male,2,1747103.31,0.00151
USA,1951,female,2,1690208.19,0.00123
USA,1951,total,2,3437311.5,0.001372
USA,1951,male,3,1779278.7,0.001088
USA,1951,female,3,1719750.33,9.08e-4
USA,1951,total,3,3499029.02,9.99e-4
USA,1951,male,4,1843678.74,9.24e-4
USA,1951,female,4,1764916.75,6.86e-4
USA,1951,total,4,3608595.5,8.08e-4
USA,1951,male,5,1409486.29,9.96e-4
USA,1951,female,5,1359008.88,7.16e-4
USA,1951,total,5,2768495.17,8.58e-4
USA,1951,male,6,1383609.6,8.11e-4
USA,1951,female,6,1335226.34,6.02e-4
USA,1951,total,6,2718835.95,7.09e-4
USA,1951,male,7,1411530.56,6.46e-4
USA,1951,female,7,1351519.02,4.94e-4
USA,1951,total,7,2763049.58,5.71e-4
USA,1951,male,8,1449457.02,5.32e-4
USA,1951,female,8,1399296.81,4.01e-4
USA,1951,total,8,2848753.83,4.68e-4
USA,1951,male,9,1307331.35,5.37e-4
USA,1951,female,9,1262552.75,3.86e-4
USA,1951,total,9,2569884.1,4.63e-4
USA,1951,male,10,1247257.73,5.59e-4
USA,1951,female,10,1199958.12,3.69e-4
USA,1951,total,10,2447215.84,4.66e-4
USA,1951,male,11,1186635.96,6.17e-4
USA,1951,female,11,1143440.47,3.73e-4
USA,1951,total,11,2330076.43,4.97e-4
USA,1951,male,12,1163452.06,6.87e-4
USA,1951,female,12,1121081.85,3.89e-4
USA,1951,total,12,2284533.92,5.41e-4
USA,1951,male,13,1140331.21,7.87e-4
USA,1951,female,13,1102483.06,4.29e-4
USA,1951,total,13,2242814.27,6.11e-4
USA,1951,male,14,1103887.87,9.33e-4
USA,1951,female,14,1070923.18,5e-4
USA,1951,total,14,2174811.06,7.19e-4
USA,1951,male,15,1061457.56,0.001118
USA,1951,female,15,1047444.76,5.9e-4
USA,1951,total,15,2108902.31,8.56e-4
USA,1951,male,16,1073213.37,0.001254
USA,1951,female,16,1055755.78,6.64e-4
USA,1951,total,16,2128969.15,9.61e-4
USA,1951,male,17,1041676.4,0.001439
USA,1951,female,17,1023903.08,7.59e-4
USA,1951,total,17,2065579.48,0.001102
USA,1951,male,18,1005302.33,0.001638
USA,1951,female,18,1043364.58,8.12e-4
USA,1951,total,18,2048666.92,0.001217
USA,1951,male,19,1011899.97,0.001767
USA,1951,female,19,1062920.02,8.56e-4
USA,1951,total,19,2074819.99,0.001301
USA,1951,male,20,1017749.43,0.001889
USA,1951,female,20,1099346.15,8.82e-4
USA,1951,total,20,2117095.58,0.001366
USA,1951,male,21,1031215.81,0.001977
USA,1951,female,21,1133733.88,9.1e-4
USA,1951,total,21,2164949.7,0.001418
USA,1951,male,22,1015048.32,0.002102
USA,1951,female,22,1140077.48,9.64e-4
USA,1951,total,22,2155125.8,0.0015
USA,1951,male,23,1069705.91,0.002065
USA,1951,female,23,1187399.4,9.87e-4
USA,1951,total,23,2257105.31,0.001498
USA,1951,male,24,1103351.94,0.002051
USA,1951,female,24,1205320.52,0.001037
USA,1951,total,24,2308672.46,0.001522
USA,1951,male,25,1125537.07,0.002044
USA,1951,female,25,1205773.72,0.001105
USA,1951,total,25,2331310.79,0.001558
USA,1951,male,26,1183138.06,0.001974
USA,1951,female,26,1249901.72,0.001129
USA,1951,total,26,2433039.78,0.00154
USA,1951,male,27,1223677.49,0.001937
USA,1951,female,27,1281988.18,0.001159
USA,1951,total,27,2505665.67,0.001539
USA,1951,male,28,1157355.26,0.002079
USA,1951,female,28,1227043.06,0.001268
USA,1951,total,28,2384398.32,0.001662
USA,1951,male,29,1181767.87,0.002068
USA,1951,female,29,1248985.8,0.001299
USA,1951,total,29,2430753.67,0.001673
USA,1951,male,30,1194910.48,0.002081
USA,1951,female,30,1261144.81,0.001339
USA,1951,total,30,2456055.29,0.0017
USA,1951,male,31,1163357.79,0.002196
USA,1951,female,31,1221753.19,0.001447
USA,1951,total,31,2385110.98,0.001812
USA,1951,male,32,1107900.16,0.002396
USA,1951,female,32,1173963.57,0.001589
USA,1951,total,32,2281863.73,0.001981
USA,1951,male,33,1123633.47,0.002478
USA,1951,female,33,1184677.72,0.001671
USA,1951,total,33,2308311.19,0.002064
USA,1951,male,34,1132890.24,0.002601
USA,1951,female,34,1185638.71,0.001781
USA,1951,total,34,2318528.96,0.002182
USA,1951,male,35,1117363.86,0.002811
USA,1951,female,35,1169091.05,0.001935
USA,1951,total,35,2286454.92,0.002363
USA,1951,male,36,1123260.45,0.003005
USA,1951,female,36,1172633.22,0.002069
USA,1951,total,36,2295893.67,0.002527
USA,1951,male,37,1122332.44,0.003255
USA,1951,female,37,1168597.56,0.002229
USA,1951,total,37,2290930.01,0.002731
USA,1951,male,38,1114648.88,0.003564
USA,1951,female,38,1158139.25,0.002416
USA,1951,total,38,2272788.13,0.002979
USA,1951,male,39,1095254.12,0.003958
USA,1951,female,39,1129636.05,0.00266
USA,1951,total,39,2224890.17,0.003299
USA,1951,male,40,1059000.82,0.004467
USA,1951,female,40,1089580.79,0.002957
USA,1951,total,40,2148581.61,0.003702
USA,1951,male,41,1049358.93,0.004881
USA,1951,female,41,1070749.56,0.003203
USA,1951,total,41,2120108.49,0.004033
USA,1951,male,42,1037390.74,0.0053
USA,1951,female,42,1053792.59,0.003436
USA,1951,total,42,2091183.33,0.004361
USA,1951,male,43,1015606.51,0.005771
USA,1951,female,43,1029061.73,0.003691
USA,1951,total,43,2044668.24,0.004724
USA,1951,male,44,990009.73,0.006271
USA,1951,female,44,1003223.18,0.003948
USA,1951,total,44,1993232.91,0.005102
USA,1951,male,45,973209.21,0.00674
USA,1951,female,45,987058.26,0.004175
USA,1951,total,45,1960267.47,0.005448
USA,1951,male,46,941088.53,0.007416
USA,1951,female,46,952492.32,0.004547
USA,1951,total,46,1893580.85,0.005973
USA,1951,male,47,923677.14,0.008104
USA,1951,female,47,932243.98,0.004939
USA,1951,total,47,1855921.11,0.006514
USA,1951,male,48,916492.37,0.008814
USA,1951,female,48,919690.18,0.005371
USA,1951,total,48,1836182.55,0.00709
USA,1951,male,49,868893.31,0.010078
USA,1951,female,49,873145.7,0.006114
USA,1951,total,49,1742039.01,0.008091
USA,1951,male,50,860643.04,0.011049
USA,1951,female,50,866424.83,0.006675
USA,1951,total,50,1727067.87,0.008855
USA,1951,male,51,858328.91,0.011978
USA,1951,female,51,865909.1,0.00717
USA,1951,total,51,1724238.02,0.009563
USA,1951,male,52,838373.29,0.013194000000000001
USA,1951,female,52,845224.02,0.007804
USA,1951,total,52,1683597.32,0.010488
USA,1951,male,53,806179.55,0.014697
USA,1951,female,53,812534.1,0.008551
USA,1951,total,53,1618713.65,0.011612
USA,1951,male,54,787239.46,0.01606
USA,1951,female,54,792351.26,0.009166
USA,1951,total,54,1579590.72,0.012602
USA,1951,male,55,775422.05,0.017324
USA,1951,female,55,779828.62,0.009685
USA,1951,total,55,1555250.67,0.013494
USA,1951,male,56,754419.62,0.018784
USA,1951,female,56,757289.17,0.010391
USA,1951,total,56,1511708.8,0.01458
USA,1951,male,57,734158.86,0.020222
USA,1951,female,57,736103.14,0.011171
USA,1951,total,57,1470262,0.01569
USA,1951,male,58,727194.88,0.021255
USA,1951,female,58,728847.7,0.01182
USA,1951,total,58,1456042.58,0.016532
USA,1951,male,59,710730.28,0.022518
USA,1951,female,59,712509.03,0.012694
USA,1951,total,59,1423239.31,0.0176
USA,1951,male,60,666650.08,0.024764
USA,1951,female,60,667849.52,0.014245
USA,1951,total,60,1334499.6,0.0195
USA,1951,male,61,639715.04,0.026668
USA,1951,female,61,639897.49,0.015668
USA,1951,total,61,1279612.52,0.021167
USA,1951,male,62,624379.56,0.028311
USA,1951,female,62,626423.2,0.016894
USA,1951,total,62,1250802.76,0.022593
USA,1951,male,63,600963.08,0.030553
USA,1951,female,63,607703.58,0.018404
USA,1951,total,63,1208666.67,0.024444
USA,1951,male,64,571878.04,0.03342
USA,1951,female,64,584458.78,0.02024
USA,1951,total,64,1156336.83,0.026758
USA,1951,male,65,549240.81,0.036198
USA,1951,female,65,569996.63,0.021931
USA,1951,total,65,1119237.44,0.028932
USA,1951,male,66,529396.36,0.038674
USA,1951,female,66,560747.07,0.0234
USA,1951,total,66,1090143.43,0.030817
USA,1951,male,67,508994.52,0.040945
USA,1951,female,67,547053.94,0.024994
USA,1951,total,67,1056048.45,0.032682
USA,1951,male,68,472218.98,0.044434
USA,1951,female,68,513628.48,0.027561
USA,1951,total,68,985847.46,0.035643
USA,1951,male,69,440856.17,0.047404
USA,1951,female,69,481595.75,0.030253
USA,1951,total,69,922451.93,0.03845
USA,1951,male,70,404467.56,0.051011
USA,1951,female,70,444144.11,0.033603
USA,1951,total,70,848611.68,0.0419
USA,1951,male,71,369154.4,0.055143
USA,1951,female,71,406325.8,0.037561
USA,1951,total,71,775480.19,0.04593
USA,1951,male,72,331600.33,0.060657
USA,1951,female,72,365299.94,0.042681
USA,1951,total,72,696900.26,0.051235
USA,1951,male,73,304689.59,0.065329
USA,1951,female,73,338094.16,0.047068
USA,1951,total,73,642783.74,0.055724
USA,1951,male,74,276481.35,0.071361
USA,1951,female,74,310295.08,0.052299
USA,1951,total,74,586776.43,0.061281
USA,1951,male,75,255265.76,0.076594
USA,1951,female,75,288943.4,0.057145
USA,1951,total,75,544209.16,0.066268
USA,1951,male,76,230714.72,0.083331
USA,1951,female,76,263775.22,0.063199
USA,1951,total,76,494489.94,0.072592
USA,1951,male,77,205573.9,0.091039
USA,1951,female,77,237738.03,0.070163
USA,1951,total,77,443311.93,0.079843
USA,1951,male,78,183823.93,0.09803
USA,1951,female,78,215733.18,0.076678
USA,1951,total,78,399557.12,0.086501
USA,1951,male,79,162078.71,0.105757
USA,1951,female,79,193386.18,0.084055
USA,1951,total,79,355464.89,0.09395
USA,1951,male,80,141978.29,0.113418
USA,1951,female,80,179697.1,0.088055
USA,1951,total,80,321675.39,0.09925
USA,1951,male,81,122940.9,0.122086
USA,1951,female,81,158761.74,0.096116
USA,1951,total,81,281702.64,0.10745
USA,1951,male,82,102855.47,0.135004
USA,1951,female,82,135196.16,0.107752
USA,1951,total,82,238051.62,0.119527
USA,1951,male,83,85499.98,0.14892
USA,1951,female,83,114620.55,0.119939
USA,1951,total,83,200120.53,0.132321
USA,1951,male,84,71057.39,0.162538
USA,1951,female,84,96951.23,0.132015
USA,1951,total,84,168008.62,0.144924
USA,1951,male,85,57281.18,0.177908
USA,1951,female,85,79699.05,0.145072
USA,1951,total,85,136980.23,0.158803
USA,1951,male,86,44470.78,0.188822
USA,1951,female,86,63584.84,0.153916
USA,1951,total,86,108055.61,0.168282
USA,1951,male,87,34316.66,0.20552
USA,1951,female,87,50474.38,0.169408
USA,1951,total,87,84791.04,0.184023
USA,1951,male,88,27232.59,0.211641
USA,1951,female,88,40821.5,0.176885
USA,1951,total,88,68054.09,0.190793
USA,1951,male,89,21829.77,0.241278
USA,1951,female,89,33588.64,0.194475
USA,1951,total,89,55418.41,0.212911
USA,1951,male,90,17022.97,0.26419
USA,1951,female,90,26983.08,0.228694
USA,1951,total,90,44006.04,0.242425
USA,1951,male,91,12540.53,0.266193
USA,1951,female,91,20421.84,0.224055
USA,1951,total,91,32962.37,0.240087
USA,1951,male,92,8649.42,0.283991
USA,1951,female,92,14589.66,0.24722
USA,1951,total,92,23239.08,0.260906
USA,1951,male,93,5924.8,0.308998
USA,1951,female,93,10372.31,0.260417
USA,1951,total,93,16297.11,0.278079
USA,1951,male,94,4147.53,0.315672
USA,1951,female,94,7491.12,0.304869
USA,1951,total,94,11638.65,0.308719
USA,1951,male,95,2902.01,0.348714
USA,1951,female,95,5291.86,0.307886
USA,1951,total,95,8193.87,0.322346
USA,1951,male,96,1984.72,0.368163
USA,1951,female,96,3624.06,0.328069
USA,1951,total,96,5608.78,0.342257
USA,1951,male,97,1329.81,0.343989
USA,1951,female,97,2420.13,0.337854
USA,1951,total,97,3749.94,0.340029
USA,1951,male,98,890.16,0.373328
USA,1951,female,98,1647.96,0.349803
USA,1951,total,98,2538.11,0.358053
USA,1951,male,99,625.62,0.287988
USA,1951,female,99,1179.04,0.297938
USA,1951,total,99,1804.66,0.294488
USA,1951,male,100,474.31,0.404166
USA,1951,female,100,873.46,0.37244
USA,1951,total,100,1347.77,0.383605
USA,1951,male,101,336.91,0.377755
USA,1951,female,101,636.07,0.345027
USA,1951,total,101,972.98,0.356359
USA,1951,male,102,219.03,0.377617
USA,1951,female,102,423.06,0.343971
USA,1951,total,102,642.09,0.355449
USA,1951,male,103,144.72,0.359038
USA,1951,female,103,271.92,0.341428
USA,1951,total,103,416.64,0.347545
USA,1951,male,104,102.48,0.306977
USA,1951,female,104,192.64,0.293296
USA,1951,total,104,295.12,0.298047
USA,1951,male,105,77.49,0.246102
USA,1951,female,105,142.7,0.238545
USA,1951,total,105,220.19,0.241204
USA,1951,male,106,59.77,0.190057
USA,1951,female,106,108.74,0.188805
USA,1951,total,106,168.51,0.189249
USA,1951,male,107,45.85,0.141767
USA,1951,female,107,82.48,0.143435
USA,1951,total,107,128.33,0.142839
USA,1951,male,108,34.13,0.10753
USA,1951,female,108,57.28,0.115052
USA,1951,total,108,91.41,0.112244
USA,1951,male,109,24.22,0.085472
USA,1951,female,109,38.98,0.094672
USA,1951,total,109,63.2,0.091146
USA,1951,male,110,65.13,0.026871
USA,1951,female,110,124.27,0.027361
USA,1951,total,110,189.39,0.027192
USA,1952,male,0,1737288.88,0.036154
USA,1952,female,0,1675707.19,0.027858
USA,1952,total,0,3412996.06,0.032081
USA,1952,male,1,1749985.47,0.002495
USA,1952,female,1,1677960.86,0.002211
USA,1952,total,1,3427946.32,0.002356
USA,1952,male,2,1754971.83,0.001536
USA,1952,female,2,1698369.52,0.001265
USA,1952,total,2,3453341.35,0.001403
USA,1952,male,3,1766671.43,0.00113
USA,1952,female,3,1709053.62,9.34e-4
USA,1952,total,3,3475725.05,0.001033
USA,1952,male,4,1782746.3,9.27e-4
USA,1952,female,4,1708135.8,7.9e-4
USA,1952,total,4,3490882.1,8.6e-4
USA,1952,male,5,1808214.76,7.73e-4
USA,1952,female,5,1742072.42,6.28e-4
USA,1952,total,5,3550287.18,7.02e-4
USA,1952,male,6,1411393.72,8.43e-4
USA,1952,female,6,1361914.79,6.42e-4
USA,1952,total,6,2773308.51,7.44e-4
USA,1952,male,7,1399811.13,7.27e-4
USA,1952,female,7,1341901.82,5.25e-4
USA,1952,total,7,2741712.95,6.28e-4
USA,1952,male,8,1399003.15,6.31e-4
USA,1952,female,8,1350373.74,4.32e-4
USA,1952,total,8,2749376.88,5.33e-4
USA,1952,male,9,1453800.88,5.4e-4
USA,1952,female,9,1401975.29,3.65e-4
USA,1952,total,9,2855776.17,4.54e-4
USA,1952,male,10,1334247.9,5.46e-4
USA,1952,female,10,1281729.93,3.77e-4
USA,1952,total,10,2615977.83,4.63e-4
USA,1952,male,11,1246453.3,5.82e-4
USA,1952,female,11,1201035.27,4.01e-4
USA,1952,total,11,2447488.57,4.93e-4
USA,1952,male,12,1187106.55,6.56e-4
USA,1952,female,12,1145337.19,4.36e-4
USA,1952,total,12,2332443.73,5.48e-4
USA,1952,male,13,1160063.61,7.66e-4
USA,1952,female,13,1120061.75,4.79e-4
USA,1952,total,13,2280125.35,6.25e-4
USA,1952,male,14,1143251.4,9.24e-4
USA,1952,female,14,1107379.55,5.37e-4
USA,1952,total,14,2250630.95,7.34e-4
USA,1952,male,15,1068546.66,0.001184
USA,1952,female,15,1056886.88,6.32e-4
USA,1952,total,15,2125433.54,9.1e-4
USA,1952,male,16,1070055.24,0.001362
USA,1952,female,16,1055781.22,6.98e-4
USA,1952,total,16,2125836.46,0.001032
USA,1952,male,17,1077826.36,0.001501
USA,1952,female,17,1058647.63,7.52e-4
USA,1952,total,17,2136473.99,0.00113
USA,1952,male,18,985201.32,0.001772
USA,1952,female,18,1023314.35,8.27e-4
USA,1952,total,18,2008515.67,0.00129
USA,1952,male,19,973062.03,0.001893
USA,1952,female,19,1036456.75,8.55e-4
USA,1952,total,19,2009518.78,0.001358
USA,1952,male,20,950983.95,0.00201
USA,1952,female,20,1065740.58,8.64e-4
USA,1952,total,20,2016724.52,0.001404
USA,1952,male,21,967347.57,0.002043
USA,1952,female,21,1111099.63,8.67e-4
USA,1952,total,21,2078447.21,0.001414
USA,1952,male,22,954804.3,0.002138
USA,1952,female,22,1122556.72,9.06e-4
USA,1952,total,22,2077361.02,0.001472
USA,1952,male,23,1004411.49,0.002097
USA,1952,female,23,1164771.64,0.00093000000000000005
USA,1952,total,23,2169183.13,0.001471
USA,1952,male,24,1055921.45,0.002057
USA,1952,female,24,1189167.89,9.77e-4
USA,1952,total,24,2245089.34,0.001485
USA,1952,male,25,1098937.14,0.002035
USA,1952,female,25,1191203.83,0.001048
USA,1952,total,25,2290140.97,0.001522
USA,1952,male,26,1163972.79,0.001972
USA,1952,female,26,1230517.12,0.001084
USA,1952,total,26,2394489.91,0.001516
USA,1952,male,27,1219002.56,0.001928
USA,1952,female,27,1273410.25,0.001111
USA,1952,total,27,2492412.82,0.001511
USA,1952,male,28,1160618.75,0.002066
USA,1952,female,28,1227846.58,0.001215
USA,1952,total,28,2388465.33,0.001629
USA,1952,male,29,1168502.77,0.002089
USA,1952,female,29,1239221.56,0.001262
USA,1952,total,29,2407724.33,0.001663
USA,1952,male,30,1198438.7,0.002072
USA,1952,female,30,1269553.64,0.001288
USA,1952,total,30,2467992.34,0.001669
USA,1952,male,31,1193583.41,0.002135
USA,1952,female,31,1255927.69,0.001369
USA,1952,total,31,2449511.1,0.001742
USA,1952,male,32,1130141.66,0.002337
USA,1952,female,32,1200444.93,0.001518
USA,1952,total,32,2330586.59,0.001915
USA,1952,male,33,1130145.27,0.002443
USA,1952,female,33,1197763.55,0.001621
USA,1952,total,33,2327908.82,0.00202
USA,1952,male,34,1142099.5,0.002547
USA,1952,female,34,1200199.14,0.001732
USA,1952,total,34,2342298.64,0.002129
USA,1952,male,35,1128645.69,0.002736
USA,1952,female,35,1181791.33,0.001888
USA,1952,total,35,2310437.03,0.002302
USA,1952,male,36,1128199.4,0.002932
USA,1952,female,36,1178754.5,0.002032
USA,1952,total,36,2306953.9,0.002472
USA,1952,male,37,1128905.04,0.003163
USA,1952,female,37,1176524.24,0.002183
USA,1952,total,37,2305429.28,0.002663
USA,1952,male,38,1120613.31,0.003461
USA,1952,female,38,1166792.97,0.002358
USA,1952,total,38,2287406.28,0.002898
USA,1952,male,39,1107232.11,0.003819
USA,1952,female,39,1145476.31,0.00257
USA,1952,total,39,2252708.42,0.003184
USA,1952,male,40,1073264.92,0.004302
USA,1952,female,40,1108043.61,0.002837
USA,1952,total,40,2181308.53,0.003558
USA,1952,male,41,1057201.14,0.004747
USA,1952,female,41,1083343.25,0.003086
USA,1952,total,41,2140544.4,0.003907
USA,1952,male,42,1046033.98,0.005189
USA,1952,female,42,1067642.19,0.003317
USA,1952,total,42,2113676.17,0.004244
USA,1952,male,43,1032972.22,0.005658
USA,1952,female,43,1051138,0.003556
USA,1952,total,43,2084110.22,0.004598
USA,1952,male,44,1009642.57,0.006208
USA,1952,female,44,1027238.98,0.003828
USA,1952,total,44,2036881.55,0.005008
USA,1952,male,45,990923.04,0.006766
USA,1952,female,45,1009929.42,0.004091
USA,1952,total,45,2000852.46,0.005416
USA,1952,male,46,960288.85,0.007478
USA,1952,female,46,977638.87,0.004462
USA,1952,total,46,1937927.72,0.005957
USA,1952,male,47,940844.71,0.008187
USA,1952,female,47,954915.39,0.004852
USA,1952,total,47,1895760.09,0.006507
USA,1952,male,48,934839.49,0.008846
USA,1952,female,48,941840.19,0.005248
USA,1952,total,48,1876679.68,0.00704
USA,1952,male,49,886472.85,0.01002
USA,1952,female,49,891831.19,0.005934
USA,1952,total,49,1778304.04,0.00797
